,Rent,Rental_Type,Area,Elevator,Subway,Balcony,Floor_Type,Electricity,Heating,Renovation,Bedroom_num,Living_Room_num,Bathroom_num,Toward,Location,Maintenance_Date,Facility_Washing_Machine,Facility_Air_Conditioner,Facility_Wardrobe,Facility_TV,Facility_Refrigerator,Facility_Water_Heater,Facility_Bed,Facility_Natural_Gas,Facility_num
2519,5300,1,132.87,0,1,0,3,0,0,1,3,2,2,20,69,2024/11/15,1,1,1,1,1,1,1,1,25
2520,4500,1,122.13,1,0,0,2,0,0,0,4,2,2,14,243,2024/11/15,0,1,1,0,0,1,0,1,13
2521,2500,1,50.31,1,1,0,3,1,0,1,2,1,1,19,1623,2024/11/11,1,1,1,1,1,1,0,0,22
2522,4000,1,101.14,0,1,0,2,0,0,1,3,2,1,19,329,2024/11/18,1,1,1,0,1,1,0,1,20
2523,6000,1,125,1,0,0,2,0,1,1,4,1,2,19,766,2024/11/15,1,1,1,0,1,1,1,1,22
2524,3300,1,89,1,1,0,3,0,0,1,3,2,1,19,1691,2024/11/19,1,1,0,0,1,1,0,1,17
2525,2500,1,45,0,1,0,3,0,0,1,1,1,1,0,1769,2024/11/17,1,1,1,0,1,1,0,0,19
2526,4000,1,89,1,1,0,2,0,0,0,3,1,1,19,425,2024/11/18,0,1,0,0,0,1,1,1,12
2527,3200,1,82,0,1,0,1,0,0,1,3,1,1,20,1769,2024/11/13,1,1,1,0,1,1,1,1,22
2528,4150,1,88.43,1,1,0,3,0,0,1,3,2,1,20,1690,2024/11/16,1,1,1,1,1,1,0,1,26
2529,4200,1,52,1,1,0,2,1,0,1,3,1,1,19,66,2024/11/13,1,1,1,1,1,1,0,0,19
2530,5200,1,135,0,1,0,3,0,0,1,3,2,2,19,271,2024/11/18,1,1,0,0,0,0,1,0,8
2531,3000,1,42.73,1,0,0,3,1,0,1,1,1,1,0,1131,2024/11/13,1,1,1,0,1,1,1,0,18
2532,4250,1,97,1,1,0,2,0,0,1,2,1,1,19,1352,2024/11/19,1,1,0,0,1,1,0,1,17
2533,6200,1,135,1,1,0,1,0,0,1,4,2,2,2,272,2024/11/13,1,1,1,1,1,1,0,1,26
2534,5300,1,130,0,1,0,3,0,0,1,5,2,2,19,1769,2024/11/12,1,1,1,1,1,1,1,1,25
2535,4500,1,89,1,0,0,3,0,0,1,3,1,2,19,255,2024/11/12,0,1,0,0,0,1,0,0,6
2536,5000,1,124.51,1,1,0,3,0,0,1,3,2,2,20,1690,2024/11/12,1,1,1,1,1,1,1,1,25
2537,6300,1,139,1,1,0,2,0,0,1,4,2,2,19,185,2024/11/18,1,1,1,1,1,1,0,1,23
2538,3200,1,44,1,1,0,3,1,0,1,2,1,1,26,1683,2024/11/18,1,1,1,1,1,1,1,0,24
2539,1900,1,45,1,1,0,3,1,0,1,1,1,1,19,258,2024/11/19,1,1,1,0,1,1,1,0,18
2540,1900,1,41,1,0,0,2,1,0,0,1,1,1,18,1540,2024/11/12,0,1,0,0,0,1,0,0,6
2541,4900,1,135,1,0,0,3,0,0,1,3,2,2,19,243,2024/11/14,1,1,1,1,1,1,1,0,21
2542,3800,1,97.75,0,1,0,2,0,0,1,3,2,1,19,1678,2024/11/17,1,1,1,1,1,1,1,1,25
2543,2350,1,36,0,1,0,3,1,0,1,1,1,1,19,1136,2024/11/14,1,1,1,0,1,1,1,0,18
2544,24000,1,430,1,1,0,2,1,0,1,5,2,3,19,209,2024/11/17,0,0,1,0,0,0,0,1,6
2545,6000,1,116,1,0,0,1,0,0,1,3,2,2,19,1823,2024/11/17,1,1,1,1,1,1,1,1,25
2546,3420,1,115,0,1,0,2,0,0,0,3,2,2,19,328,2024/11/18,1,1,1,0,0,1,0,1,17
2547,15000,1,227,0,1,0,1,0,0,1,3,1,4,19,1703,2024/11/16,1,1,1,0,0,1,1,1,19
2548,5000,1,129,0,1,0,1,0,0,1,5,1,2,20,269,2024/11/17,1,1,1,0,1,1,0,0,16
2549,6300,1,139,1,1,0,2,0,0,1,4,2,2,19,185,2024/11/18,1,1,1,1,1,1,0,1,23
2550,3300,1,93,0,0,0,2,0,0,1,3,2,1,19,328,2024/11/16,1,1,1,1,1,1,1,0,21
2551,3300,1,77,1,0,0,1,1,0,1,2,1,1,12,1,2024/11/17,1,1,1,1,1,1,1,0,21
2552,2100,1,70.29,0,1,0,1,0,0,0,2,2,1,19,1650,2024/11/15,1,1,1,0,1,1,1,1,22
2553,3500,1,44.1,1,1,0,2,1,0,1,2,2,1,19,1683,2024/11/15,1,1,1,0,1,0,1,0,14
2554,3908,1,112,1,0,0,2,0,0,1,2,2,1,19,344,2024/11/15,1,1,1,1,1,1,1,0,21
2555,2900,1,44,1,1,0,2,1,0,1,2,1,1,12,1683,2024/11/15,1,1,1,1,1,1,1,0,21
2556,4200,1,89,1,1,0,3,0,0,0,3,1,2,19,1686,2024/11/11,1,1,1,0,1,0,1,0,17
2557,24000,1,430,1,1,0,2,1,0,1,5,2,3,19,209,2024/11/10,0,0,1,0,0,0,0,1,6
2558,3500,1,115,0,0,0,3,0,0,0,3,2,2,19,513,2024/11/16,0,0,1,0,0,0,0,1,6
2559,3800,1,125,0,0,0,3,0,0,1,3,2,2,19,329,2024/11/12,1,1,1,1,1,1,0,1,26
2560,1960,1,49,1,0,0,2,1,0,1,1,1,1,0,1,2024/11/16,1,1,1,1,1,1,1,0,24
2561,4230,1,100.48,1,0,0,1,0,0,1,3,2,1,20,1800,2024/11/15,1,1,1,0,1,1,1,0,18
2562,3870,1,89,1,1,0,1,0,0,1,3,2,2,19,1685,2024/11/15,1,1,1,1,1,1,1,1,31
2563,2300,1,55.2,1,0,0,2,1,0,1,1,1,1,18,1,2024/11/13,1,1,1,1,1,1,0,0,22
2564,4500,1,135.11,0,1,0,1,0,0,1,3,2,2,20,1678,2024/11/17,1,1,1,1,1,1,1,1,25
2565,4150,1,88.43,1,1,0,3,0,0,1,3,2,1,20,1690,2024/11/16,1,1,1,1,1,1,0,1,26
2566,4000,1,89,1,1,0,1,0,0,1,2,2,1,10,272,2024/11/13,1,1,1,1,1,1,0,1,23
2567,2900,1,35.27,1,1,0,2,1,0,0,1,1,1,12,1683,2024/11/13,1,1,1,0,1,1,1,0,18
2568,4000,1,45,1,0,0,3,1,0,1,2,1,1,19,939,2024/11/14,1,1,1,0,1,1,1,0,18
2569,3600,1,82.79,0,1,0,2,0,0,1,3,1,1,19,328,2024/11/17,1,1,1,1,1,1,1,1,25
2570,3100,1,90,1,0,0,3,0,0,1,2,2,2,19,1355,2024/11/17,1,1,1,1,1,1,1,0,24
2571,2400,1,53.53,0,1,0,3,0,0,0,2,1,1,19,869,2024/11/15,1,1,1,0,1,1,1,1,22
2572,3200,1,89,0,1,0,3,0,0,0,3,2,1,20,839,2024/11/15,1,1,1,1,1,1,0,1,23
2573,1900,1,44,1,1,0,1,1,0,0,1,1,1,18,374,2024/11/15,1,1,1,1,1,1,1,0,21
2574,4800,1,133.45,0,0,0,3,0,0,1,4,3,2,19,513,2024/11/15,1,1,1,1,1,1,1,1,28
2575,4200,1,118,0,1,0,3,0,0,0,3,2,2,7,839,2024/11/15,1,1,1,1,1,1,1,1,28
2576,2600,1,58,1,0,0,3,1,0,1,2,1,1,19,1,2024/11/15,1,1,1,1,1,1,0,0,19
2577,830,0,5.7,1,1,0,3,0,0,1,4,1,2,18,1513,2024/11/14,1,1,1,0,1,1,1,1,25
2578,8000,1,129,1,1,0,3,0,0,1,3,2,2,19,1444,2024/11/16,1,1,1,1,1,1,1,1,25
2579,1590,0,12.5,1,1,0,1,0,0,1,3,1,1,19,626,2024/11/9,1,1,1,0,1,1,1,1,25
2580,9200,1,130,1,1,0,1,0,0,1,4,1,2,12,1512,2024/11/15,1,1,1,1,1,1,1,0,21
2581,1230,0,11.47,0,1,1,2,0,0,1,5,1,2,18,1079,2024/11/16,1,1,1,0,1,1,1,1,25
2582,6000,1,128,1,1,0,3,0,0,0,4,1,2,19,534,2024/11/14,1,1,1,0,1,1,1,1,22
2583,1430,0,10.5,1,1,1,2,0,0,1,4,1,2,19,1079,2024/11/17,1,1,1,0,1,1,1,1,25
2584,2480,1,34,1,0,0,3,1,0,1,1,1,1,18,168,2024/11/15,1,1,1,1,1,1,1,0,21
2585,1600,0,22,1,0,0,2,0,1,1,4,1,2,19,678,2024/11/14,1,1,1,0,1,1,1,1,25
2586,2000,1,30,1,1,0,2,0,0,1,1,1,1,28,1252,2024/11/16,1,1,1,0,0,1,1,0,15
2587,1000,0,16,1,1,0,2,0,1,1,5,1,2,11,1833,2024/11/14,1,1,1,0,1,1,1,1,25
2588,1060,0,8.1,1,1,0,2,0,0,1,4,1,1,18,178,2024/11/16,1,1,1,0,1,1,1,1,25
2589,1600,0,22,1,0,0,2,0,1,1,4,1,2,19,678,2024/11/14,1,1,1,0,1,1,1,1,25
2590,1000,0,16,1,1,0,2,0,1,1,5,1,2,11,1833,2024/11/14,1,1,1,0,1,1,1,1,25
2591,7800,1,137.76,1,0,0,2,0,0,1,4,2,2,19,678,2024/11/15,1,1,1,0,0,1,0,1,20
2592,7500,1,156,1,1,0,1,0,0,1,3,2,2,19,1494,2024/11/14,1,1,1,1,0,1,1,1,22
2593,7030,1,129.81,1,1,0,1,0,0,1,3,2,2,19,1444,2024/11/16,1,1,1,1,1,1,1,1,28
2594,3400,1,58.87,1,1,1,2,1,0,1,1,1,1,19,1503,2024/11/10,1,1,1,1,1,1,1,1,31
2595,3330,1,62.29,1,1,1,2,1,0,1,1,1,1,19,561,2024/11/8,1,1,1,1,1,1,1,1,31
2596,1130,0,7.5,0,0,0,3,0,0,1,5,1,2,18,207,2024/11/16,1,1,1,0,1,1,1,1,25
2597,1990,0,12.66,1,1,1,2,0,0,1,5,1,4,19,1512,2024/11/17,1,1,1,0,1,1,1,1,25
2598,5600,1,89,1,1,0,2,0,0,1,2,2,1,19,91,2024/11/17,1,1,1,1,1,1,1,1,25
2599,2190,1,40,0,1,0,1,0,0,0,2,1,1,19,383,2024/11/14,1,1,1,0,1,1,0,1,20
2600,1060,0,6.3,1,1,0,2,0,0,1,4,1,2,18,238,2024/11/16,1,1,1,0,1,1,1,1,25
2601,1290,0,11.13,1,1,0,3,0,0,1,4,1,2,0,959,2024/11/17,1,1,1,0,1,1,1,1,25
2602,1660,0,15.6,1,1,0,3,0,0,1,4,1,1,19,354,2024/11/17,1,1,1,0,1,1,1,1,25
2603,3100,1,62.44,0,1,0,1,0,0,0,3,1,1,20,383,2024/11/13,1,1,1,0,1,1,0,1,20
2604,1130,0,6.66,1,1,0,2,0,0,1,5,1,2,18,1726,2024/11/17,1,1,1,0,1,1,1,1,25
2605,2650,1,35.24,1,1,0,3,1,0,0,1,1,1,19,260,2024/11/12,1,1,1,1,1,1,1,0,21
2606,3100,1,33,1,1,0,3,1,0,1,2,1,1,18,1130,2024/11/17,1,1,1,0,1,1,1,0,21
2607,1360,0,7.36,1,1,0,1,0,0,1,3,1,1,19,1444,2024/11/17,1,1,1,0,1,1,1,1,25
2608,1830,0,16.9,1,1,1,3,0,0,1,4,1,1,19,354,2024/11/17,1,1,1,0,1,1,1,1,25
2609,1360,0,12.4,1,1,0,3,0,0,1,4,1,2,19,678,2024/11/17,1,1,1,0,1,1,1,1,25
2610,1230,0,11.47,0,1,1,2,0,0,1,5,1,2,18,1079,2024/11/16,1,1,1,0,1,1,1,1,25
2611,1690,0,13,1,1,1,3,0,0,1,5,1,2,19,207,2024/11/17,1,1,1,0,1,1,1,1,25
2612,990,0,6,1,1,0,3,0,0,1,4,1,1,18,1865,2024/11/15,1,1,1,0,1,1,1,1,25
2613,4700,1,89,1,1,0,2,0,0,0,3,1,2,19,178,2024/11/14,1,1,1,0,1,1,1,1,25
2614,4500,1,67,1,1,0,2,1,0,1,2,1,1,19,1503,2024/11/15,1,1,1,1,1,1,1,0,21
2615,1090,0,8.3,1,1,0,1,0,0,1,3,1,1,18,1320,2024/11/17,1,1,1,0,1,1,1,1,25
2616,3500,1,56,1,1,0,3,1,0,0,2,2,1,19,1130,2024/11/16,1,1,1,0,1,1,1,1,28
2617,1780,0,16,1,1,0,1,1,1,1,2,0,2,18,1130,2024/11/14,1,1,1,0,1,1,1,0,21
2618,2200,1,45,0,1,0,2,0,0,0,2,1,1,20,383,2024/11/13,1,1,0,0,0,1,0,0,10
2619,25000,1,231.34,1,0,0,1,0,0,1,5,2,4,19,1056,2024/11/17,1,1,1,1,1,1,0,1,29
2620,3400,1,43.5,1,1,0,1,1,0,1,3,1,1,0,800,2024/11/14,0,1,0,0,0,0,0,0,2
2621,4800,1,91.26,1,1,0,1,0,0,1,3,2,1,20,354,2024/11/16,1,1,1,1,1,1,0,1,26
2622,3400,1,93,0,1,0,3,0,0,1,3,2,1,19,545,2024/11/16,1,1,1,1,1,1,1,1,25
2623,5200,1,88.59,1,1,0,1,0,0,1,3,2,2,19,1087,2024/11/10,1,1,1,0,1,1,1,1,22
2624,3800,1,51,1,1,0,1,1,0,1,2,1,2,20,1130,2024/11/12,1,1,1,1,1,1,1,0,24
2625,3400,1,93,0,1,0,3,0,0,1,3,2,1,19,545,2024/11/16,1,1,1,1,1,1,1,1,25
2626,3600,1,54,1,1,0,2,0,0,1,1,1,1,19,471,2024/11/11,1,1,1,0,1,1,1,0,18
2627,7000,1,130,1,1,0,3,0,0,1,3,2,2,19,1444,2024/11/14,1,1,1,1,1,1,1,1,25
2628,9500,1,131.58,1,1,0,3,0,0,1,4,2,1,19,1305,2024/11/16,1,1,1,1,1,1,1,1,28
2629,20000,1,188,1,1,0,3,0,0,1,4,2,2,19,1386,2024/11/14,0,1,1,1,1,1,1,1,24
2630,5400,1,89,1,1,0,1,0,0,1,4,1,2,12,634,2024/11/12,1,1,1,0,1,1,1,1,25
2631,2300,1,43.2,0,1,0,2,0,0,0,1,1,1,19,383,2024/11/14,0,1,1,0,1,1,1,1,18
2632,5200,1,89,1,0,0,2,0,0,1,3,2,1,19,1688,2024/11/13,1,1,1,0,1,1,0,0,19
2633,4500,1,107.68,1,0,0,1,0,0,0,3,2,2,19,220,2024/11/14,1,1,1,1,1,1,1,1,25
2634,4500,1,64,1,0,0,3,0,0,1,1,1,1,19,1056,2024/11/15,1,1,1,1,1,1,0,1,23
2635,2500,1,35,1,1,0,3,1,0,1,1,1,1,18,260,2024/11/14,1,1,1,1,1,1,1,0,21
2636,15000,1,135.43,1,0,0,2,0,0,1,4,2,2,19,1385,2024/11/16,1,1,1,1,1,1,1,1,28
2637,6500,1,118,1,0,0,3,0,0,1,3,2,2,19,22,2024/11/15,1,1,1,1,1,1,1,1,28
2638,5800,1,114,1,0,0,3,0,0,1,2,2,2,19,886,2024/11/17,1,1,1,1,1,1,1,1,31
2639,2933,1,68,0,1,0,2,0,0,0,3,1,1,20,843,2024/11/16,1,1,1,1,1,1,1,1,28
2640,5200,1,117,1,1,0,3,0,0,1,3,1,2,19,637,2024/11/17,0,0,1,0,0,0,1,0,4
2641,2530,1,31,1,1,0,2,0,0,0,1,1,1,26,471,2024/11/10,1,1,1,1,1,1,1,0,27
2642,4200,1,89,1,1,0,3,0,0,0,4,1,2,19,678,2024/11/12,1,1,1,0,1,1,1,1,22
2643,2800,1,50,1,0,0,1,0,0,1,1,1,1,19,470,2024/11/12,1,1,1,0,1,1,0,1,20
2644,3050,1,42.27,1,1,0,1,1,0,1,1,0,1,29,1503,2024/11/13,1,1,1,1,1,1,1,0,24
2645,4200,1,89,1,0,0,2,0,0,0,3,2,2,19,678,2024/11/16,1,0,0,0,0,0,0,0,3
2646,12760,1,166.49,1,1,0,3,0,0,1,3,2,2,19,1056,2024/11/17,1,1,1,1,1,1,0,1,26
2647,1700,1,30,0,1,0,2,0,0,1,4,1,4,19,545,2024/11/15,1,1,1,0,1,1,0,0,19
2648,4500,1,78,0,1,0,2,0,0,1,2,1,2,19,985,2024/11/17,1,1,1,1,1,1,0,1,26
2649,3700,1,41.39,1,1,0,2,1,0,1,2,2,1,19,168,2024/11/17,1,1,1,1,1,1,1,1,31
2650,9500,1,137.42,1,1,0,1,0,0,1,3,2,2,19,1056,2024/11/17,1,1,1,1,1,1,1,1,28
2651,3500,1,45,1,1,0,3,1,0,1,2,1,1,19,1593,2024/11/15,1,1,1,0,1,1,1,0,18
2652,7000,1,117,1,0,0,2,0,0,1,3,2,2,19,22,2024/11/13,1,1,1,1,1,1,1,1,25
2653,4850,1,89.65,1,0,0,2,0,0,1,3,2,1,19,220,2024/11/13,1,1,1,1,1,1,1,1,28
2654,2730,1,34,1,1,0,3,1,0,1,1,1,1,19,260,2024/11/13,1,1,1,1,1,1,1,0,21
2655,8000,1,89.07,1,1,0,2,0,0,1,3,2,1,19,1386,2024/11/10,1,1,1,0,1,1,1,1,22
2656,3000,1,40,1,0,0,3,1,0,1,2,2,1,12,168,2024/11/13,1,1,1,1,1,1,1,0,21
2657,7500,1,132,0,1,0,3,0,0,1,3,2,2,19,1351,2024/11/14,1,1,1,1,1,1,1,1,25
2658,12000,1,108.22,1,0,0,1,0,0,1,3,2,2,19,1291,2024/11/12,0,1,1,0,0,1,1,0,14
2659,3500,1,56,1,1,0,3,1,0,0,2,2,1,19,1130,2024/11/16,1,1,1,0,1,1,1,1,28
2660,6800,1,129,1,1,0,1,0,0,1,3,2,2,20,1444,2024/11/16,1,1,1,1,1,1,1,1,28
2661,4500,1,89,1,1,0,2,0,0,1,3,2,1,19,1833,2024/11/17,1,1,1,0,1,1,1,1,22
2662,5600,1,65,1,1,0,3,1,0,0,1,1,1,19,260,2024/11/17,0,1,0,0,0,0,0,0,2
2663,5700,1,89,1,1,0,1,0,0,1,3,2,1,19,178,2024/11/13,0,1,1,0,0,1,0,1,13
2664,4600,1,75,1,1,0,3,0,0,0,2,0,1,19,903,2024/11/13,1,1,1,0,1,1,1,0,21
2665,2200,1,32.81,1,1,0,3,1,0,1,1,0,1,28,1590,2024/11/15,1,1,1,1,1,1,1,0,24
2666,5400,1,116,1,1,0,2,0,0,1,2,2,2,19,886,2024/11/11,1,1,1,1,1,1,1,1,28
2667,2900,1,48,1,1,0,3,1,0,1,1,1,1,14,561,2024/11/12,1,0,1,0,1,1,1,0,15
2668,5400,1,116,1,1,0,2,0,0,1,2,2,2,19,886,2024/11/11,1,1,1,1,1,1,1,1,28
2669,3400,1,43.5,1,1,0,1,1,0,1,3,1,1,0,800,2024/11/14,0,1,0,0,0,0,0,0,2
2670,8200,1,153.84,1,1,0,3,0,0,1,3,2,2,14,320,2024/11/17,1,1,1,1,1,1,0,1,26
2671,2600,1,34.15,1,0,0,3,1,0,1,1,1,1,18,168,2024/11/17,1,1,1,1,1,1,0,0,19
2672,3300,1,79,0,1,0,1,0,0,0,3,1,1,19,1316,2024/11/16,1,1,1,1,1,1,0,1,23
2673,2500,1,33.45,1,1,0,2,1,0,1,1,1,1,19,260,2024/11/17,0,1,1,1,1,1,1,0,17
2674,3700,1,43,1,0,0,2,1,0,1,2,1,1,19,168,2024/11/16,1,1,1,1,1,1,1,0,24
2675,6000,1,89,1,1,0,2,0,0,1,3,1,1,19,22,2024/11/15,1,1,1,1,1,1,1,1,25
2676,5700,1,89,1,1,0,1,0,0,1,3,2,1,19,178,2024/11/13,0,1,1,0,0,1,0,1,13
2677,7500,1,157.2,1,1,0,3,0,0,1,3,2,2,19,1444,2024/11/11,1,1,1,1,1,1,0,1,26
2678,3300,1,80,1,1,0,2,1,0,0,2,1,1,18,260,2024/11/17,0,1,1,0,0,0,1,0,10
2679,12000,1,210,1,1,0,1,0,0,1,4,2,2,19,1494,2024/11/14,0,1,1,0,0,1,0,1,19
2680,4800,1,146.6,0,1,0,3,0,0,0,5,3,1,19,985,2024/11/12,1,1,0,1,1,1,1,0,21
2681,5300,1,89,1,0,0,3,0,0,1,3,2,1,19,22,2024/11/16,1,1,1,1,1,1,1,1,28
2682,4250,1,61.82,1,1,0,2,1,0,1,2,1,2,19,1263,2024/11/15,1,1,1,1,1,1,1,0,24
2683,10500,1,196,1,1,0,1,0,0,1,4,2,3,19,1056,2024/11/17,1,1,1,0,1,1,1,1,22
2684,2800,1,33,1,1,0,2,1,0,1,2,1,1,19,1590,2024/11/16,1,1,1,1,1,1,1,0,24
2685,1850,1,40,1,0,0,2,1,0,1,1,1,1,18,1227,2024/11/17,1,1,1,0,1,1,0,0,19
2686,6400,1,89,1,1,0,3,0,0,1,3,1,1,19,1386,2024/11/16,1,1,1,1,1,1,1,1,31
2687,3800,1,65,1,0,0,2,1,0,1,3,1,1,0,168,2024/11/16,1,1,1,1,1,1,0,0,19
2688,2700,1,60,1,1,0,3,0,0,1,2,1,1,19,1808,2024/11/16,1,1,1,0,1,1,1,1,22
2689,2950,1,35,0,1,0,3,0,0,1,1,1,1,19,617,2024/11/16,1,1,1,0,1,0,1,1,18
2690,3000,1,50,0,1,0,2,0,0,0,2,1,1,19,1282,2024/11/14,1,1,1,0,1,1,1,1,22
2691,3800,1,60,0,1,0,3,1,0,1,2,1,1,19,1276,2024/11/10,1,1,1,1,1,1,1,1,25
2692,5200,1,77.91,0,1,0,1,0,0,1,3,1,1,20,1455,2024/11/17,1,1,1,1,1,1,1,1,28
2693,3600,1,51,0,1,0,2,0,0,1,2,1,1,20,1282,2024/11/17,1,1,1,1,1,1,0,1,26
2694,6500,1,129.12,1,0,0,2,0,0,0,3,2,1,3,55,2024/11/16,0,1,0,0,1,0,0,0,5
2695,13000,1,150,0,1,0,2,0,0,1,3,1,2,29,1312,2024/11/16,1,1,1,1,1,1,1,1,28
2696,3900,1,50,1,1,0,3,0,0,0,1,1,1,19,730,2024/11/13,1,1,1,1,1,1,1,1,31
2697,5000,1,70,0,1,0,3,1,0,1,2,2,1,19,1276,2024/11/17,1,1,1,1,1,1,1,1,25
2698,4600,1,70.15,0,1,0,1,0,0,1,2,1,1,19,362,2024/11/15,1,1,1,1,1,1,0,1,23
2699,1130,0,6,0,1,0,2,0,0,1,4,1,1,18,650,2024/11/17,1,1,1,0,1,1,1,1,25
2700,4800,1,50,0,1,0,1,0,0,1,2,1,1,19,1104,2024/11/17,1,1,1,1,1,1,0,1,26
2701,7500,1,97,1,1,0,3,0,0,0,4,2,2,19,614,2024/11/17,1,1,1,0,1,1,0,1,20
2702,8500,1,72.18,1,1,0,3,0,0,1,2,1,1,19,1553,2024/11/17,1,1,1,1,1,1,0,1,23
2703,3900,1,55,0,1,0,2,0,0,1,2,1,1,20,1239,2024/11/15,1,1,1,1,1,1,0,1,23
2704,3900,1,55,0,1,0,2,0,0,1,2,1,1,20,1239,2024/11/15,1,1,1,1,1,1,0,1,23
2705,3300,1,53,0,1,0,2,0,0,0,2,1,1,8,1063,2024/11/17,1,1,1,0,1,1,1,1,22
2706,4200,1,76,0,1,0,3,0,0,1,3,2,1,20,1151,2024/11/16,1,1,1,1,1,1,0,1,26
2707,3700,1,45,0,1,0,3,0,0,0,2,1,1,20,1294,2024/11/16,0,1,0,0,1,1,0,1,13
2708,3980,1,52,0,1,0,1,0,0,1,1,1,1,19,906,2024/11/17,1,1,1,0,1,1,1,1,28
2709,5600,1,87,1,1,0,2,1,0,1,1,1,1,19,1786,2024/11/13,1,1,1,1,1,1,1,1,31
2710,4300,1,45,0,1,0,3,0,0,1,2,1,1,19,1294,2024/11/16,1,1,1,1,1,1,1,1,28
2711,5600,1,87,1,1,0,2,1,0,1,1,1,1,19,1786,2024/11/13,1,1,1,1,1,1,1,1,31
2712,5600,1,60,1,1,0,2,1,0,1,1,1,1,18,1786,2024/11/17,1,1,1,1,1,1,1,0,21
2713,4500,1,75,0,1,0,3,0,0,1,2,2,1,20,1151,2024/11/15,1,1,1,1,1,1,1,1,28
2714,4500,1,75,0,1,0,3,0,0,1,2,2,1,20,1151,2024/11/15,1,1,1,1,1,1,1,1,28
2715,3000,1,46,0,1,0,3,0,0,1,2,1,1,19,654,2024/11/16,1,1,0,0,1,1,1,1,19
2716,2899,1,43.03,0,1,0,3,0,0,1,1,1,1,20,1237,2024/11/17,1,1,1,0,1,1,0,0,16
2717,2500,0,42,1,1,0,2,1,1,1,2,0,2,0,161,2024/11/14,1,1,1,1,1,1,1,0,21
2718,2500,0,42,1,1,0,2,1,1,1,2,0,2,0,161,2024/11/14,1,1,1,1,1,1,1,0,21
2719,1890,0,13,1,1,0,3,0,0,1,2,1,2,19,864,2024/11/17,1,1,1,0,1,0,1,1,21
2720,7000,1,98.95,1,0,0,3,0,0,1,3,2,2,19,1681,2024/11/17,0,1,0,0,0,1,0,1,13
2721,1560,0,14,1,1,1,3,0,0,1,4,1,2,19,1529,2024/11/17,1,1,1,0,1,1,1,1,25
2722,1650,0,25,1,1,0,1,0,1,1,4,1,4,19,1193,2024/11/14,1,1,1,0,1,1,1,1,25
2723,1280,0,22,1,1,1,3,0,1,1,4,1,2,19,1193,2024/11/14,1,1,1,0,1,1,1,1,25
2724,6800,1,130,1,0,0,1,0,0,1,4,1,2,19,1417,2024/11/16,1,1,1,0,1,1,1,1,22
2725,1130,0,8,1,1,0,3,0,0,1,4,1,2,18,864,2024/11/15,1,1,1,0,1,0,1,1,21
2726,2000,0,36.98,1,1,0,3,0,1,1,2,0,2,18,161,2024/11/15,1,1,1,0,1,1,1,0,18
2727,4200,1,89,1,1,0,3,0,0,1,3,2,1,12,1445,2024/11/17,1,1,1,0,0,1,0,1,17
2728,3400,1,81.28,1,0,1,2,0,0,1,2,1,1,19,907,2024/11/15,1,1,1,1,1,1,1,1,28
2729,2600,1,34.41,1,1,0,2,0,0,1,2,1,1,19,116,2024/11/12,1,1,1,1,1,1,0,0,25
2730,2270,1,32,1,1,0,3,1,0,1,1,1,1,19,536,2024/11/17,1,1,1,1,1,1,0,0,22
2731,2270,1,32,1,1,0,3,1,0,1,1,1,1,19,536,2024/11/17,1,1,1,1,1,1,0,0,22
2732,3100,1,37.53,1,1,0,2,1,1,1,1,1,1,0,536,2024/11/14,1,1,1,1,1,1,1,0,24
2733,5300,1,114,1,0,0,2,0,0,1,3,2,2,7,30,2024/11/10,1,1,1,1,1,1,0,1,23
2734,3500,1,89,1,0,0,2,0,0,1,4,0,1,19,588,2024/11/15,1,1,1,0,1,1,0,1,20
2735,5800,1,105,1,0,0,3,0,0,1,3,2,2,19,1417,2024/11/16,1,1,1,1,1,1,1,1,31
2736,4500,1,89,1,0,0,2,0,0,1,3,1,1,19,29,2024/11/13,1,1,1,0,1,1,1,1,22
2737,4450,1,89.56,1,1,0,2,0,0,0,3,1,2,19,1529,2024/11/14,1,1,1,0,1,1,1,0,18
2738,5400,1,114.58,1,1,0,1,0,0,1,3,2,2,19,30,2024/11/16,1,1,1,1,1,1,1,1,25
2739,2700,1,35,1,1,0,2,0,0,1,2,1,1,26,116,2024/11/12,1,1,1,1,1,1,1,1,28
2740,2500,1,83.56,1,0,0,2,0,0,1,2,1,1,19,1863,2024/11/12,1,1,1,0,1,1,1,0,18
2741,4400,1,89,1,1,0,1,0,0,1,3,2,1,19,1445,2024/11/15,1,1,1,0,1,1,1,1,22
2742,4220,1,90,1,0,0,1,0,0,0,3,2,1,19,684,2024/11/16,1,1,1,1,1,1,1,1,25
2743,2800,1,67,1,1,0,2,1,0,1,2,1,1,21,1873,2024/11/12,1,1,1,1,1,1,1,0,24
2744,5000,1,121,1,1,0,3,0,0,1,4,2,2,21,1445,2024/11/16,1,1,1,1,1,1,1,1,25
2745,6300,1,130,1,1,0,3,0,0,1,3,2,2,19,1193,2024/11/17,1,1,1,1,1,1,1,1,25
2746,3500,1,89,1,0,0,3,0,0,0,3,2,2,19,1445,2024/11/9,1,1,1,1,1,1,1,1,25
2747,7000,1,98.95,1,0,0,3,0,0,1,3,2,2,19,1681,2024/11/17,0,1,0,0,0,1,0,1,13
