,Rent,Rental_Type,Area,Elevator,Subway,Balcony,Floor_Type,Electricity,Heating,Renovation,Bedroom_num,Living_Room_num,Bathroom_num,Toward,Location,Maintenance_Date,Facility_Washing_Machine,Facility_Air_Conditioner,Facility_Wardrobe,Facility_TV,Facility_Refrigerator,Facility_Water_Heater,Facility_Bed,Facility_Natural_Gas,Facility_num
3963,5500,1,91,1,1,0,1,0,0,0,3,1,1,23,2660,2024/11/13,0,1,1,1,0,1,0,0,15
3964,4000,1,38.6,0,1,0,1,0,0,1,1,0,1,21,130,2024/11/11,1,1,1,1,1,1,1,1,25
3965,39000,1,240.17,1,1,0,1,0,0,1,3,2,3,23,2245,2024/11/11,1,1,1,1,1,1,1,1,28
3966,2930,0,19,1,1,1,2,0,0,1,3,1,1,21,1739,2024/11/14,1,1,1,0,1,1,1,1,25
3967,4730,1,41.2,1,0,0,1,1,0,1,1,1,1,19,2366,2024/11/14,1,1,1,1,1,0,1,1,24
3968,16800,1,127.62,1,1,0,2,0,0,1,3,2,2,23,2572,2024/11/14,1,1,1,1,1,1,1,1,25
3969,12000,1,89,1,1,0,3,0,0,1,2,1,1,21,312,2024/11/12,1,1,1,0,1,1,1,1,22
3970,33000,1,226.26,1,1,0,3,0,0,0,5,2,3,21,859,2024/11/12,0,1,1,1,1,1,1,1,24
3971,2330,0,17.6,0,0,1,3,0,0,1,3,1,2,21,2171,2024/11/14,1,1,1,0,1,1,1,1,25
3972,2027,0,9.2,0,0,0,3,0,0,1,3,1,1,19,2171,2024/11/14,1,1,1,0,1,1,1,1,25
3973,1860,0,8.9,0,0,0,2,0,0,1,3,1,1,19,2171,2024/11/14,1,1,1,0,1,1,1,1,25
3974,5790,1,57.08,1,1,0,1,0,0,1,2,1,1,21,2770,2024/11/14,1,1,1,0,1,1,1,1,25
3975,13000,1,73,1,1,0,2,0,0,1,1,1,1,21,1938,2024/11/14,1,1,1,1,1,1,1,1,28
3976,16500,1,80.33,1,1,0,1,0,0,1,2,1,1,21,2198,2024/11/10,1,1,1,1,1,1,1,1,31
3977,10900,1,76.41,1,1,0,3,0,0,1,1,2,1,21,2142,2024/11/14,1,1,0,0,1,0,0,0,9
3978,6000,1,47.47,0,1,0,2,0,0,0,2,0,1,21,1199,2024/11/6,1,1,1,1,1,1,0,1,23
3979,2900,1,34.04,0,1,0,3,0,0,0,1,1,1,21,1087,2024/11/7,1,1,0,0,1,1,1,1,19
3980,18000,1,136,1,1,0,3,0,0,1,3,2,2,21,1330,2024/11/12,1,1,0,0,1,1,0,0,13
3981,4200,1,61.2,1,0,0,2,0,0,0,1,1,1,21,1127,2024/11/14,1,1,0,0,1,0,1,0,11
3982,4730,1,57.68,0,0,0,3,0,0,1,2,1,1,21,1106,2024/11/14,1,1,1,1,1,1,1,1,28
3983,6300,1,87.17,0,0,0,3,0,0,1,2,2,1,21,2562,2024/11/6,1,1,1,0,1,1,1,1,22
3984,9000,1,162.94,1,1,0,1,0,0,1,2,2,1,23,1568,2024/11/9,1,1,1,0,1,0,1,1,18
3985,10500,1,125.6,1,1,0,2,0,0,0,2,2,1,21,2716,2024/11/14,0,1,0,0,0,1,0,1,13
3986,4000,1,42,0,0,0,3,0,0,1,1,1,1,21,2336,2024/11/7,1,1,1,1,1,1,0,1,26
3987,2030,0,8.3,1,1,0,1,0,0,1,4,1,2,0,2716,2024/11/14,1,1,1,0,1,0,1,1,21
3988,8200,1,54.66,1,1,0,2,0,0,1,1,1,1,21,971,2024/11/11,1,1,1,0,1,1,1,1,25
3989,5000,1,61.89,0,1,0,3,0,0,1,2,1,1,21,1389,2024/11/14,1,1,0,0,1,0,0,0,9
3990,2760,0,14,1,1,0,1,0,0,1,4,1,2,21,1656,2024/11/14,1,1,1,0,1,1,1,1,25
3991,2460,0,8.96,1,1,0,3,0,0,1,4,1,2,19,2205,2024/11/14,1,1,1,0,1,1,1,1,25
3992,28000,1,173.74,1,0,0,3,0,0,1,3,2,2,21,2708,2024/11/10,1,1,1,0,1,0,1,0,17
3993,19000,1,108,1,1,0,3,0,0,1,2,1,1,21,2198,2024/11/3,1,1,0,1,1,1,1,1,22
3994,9700,1,120.87,1,0,0,1,0,0,0,3,2,2,23,406,2024/11/13,1,1,1,0,1,1,1,0,18
3995,12500,1,102.63,1,1,0,2,0,0,1,2,1,1,21,255,2024/11/10,1,1,1,1,1,1,0,1,29
3996,14600,1,94.16,1,1,0,2,0,0,1,2,2,1,23,2200,2024/11/11,1,1,1,1,1,1,1,1,28
3997,5700,1,40.16,0,1,0,3,0,0,1,2,1,1,21,833,2024/11/11,1,1,1,0,1,1,0,1,26
3998,5500,1,75.82,1,0,0,3,0,0,1,2,1,1,23,2880,2024/11/12,1,1,1,1,0,1,1,1,22
3999,6700,1,90,1,0,0,1,0,0,1,2,1,1,21,228,2024/11/14,1,1,1,1,1,1,0,1,23
4000,12500,1,103.85,1,1,0,3,0,0,1,2,2,1,21,2364,2024/11/12,1,1,1,1,1,1,0,1,26
4001,5600,1,86.11,0,1,0,2,0,0,0,2,0,1,30,1385,2024/11/1,0,1,0,0,0,1,0,0,6
4002,13500,1,92.76,1,1,0,2,0,0,0,2,2,1,21,1330,2024/11/12,1,1,0,0,1,0,0,0,12
4003,13500,1,144.3,1,1,0,3,0,0,1,3,2,2,21,2034,2024/11/10,1,1,1,1,1,1,1,1,31
4004,10800,1,133.17,1,0,0,1,0,0,1,3,2,2,21,1036,2024/11/13,1,1,1,1,1,1,0,1,23
4005,13000,1,103.31,1,1,0,1,0,0,0,2,2,1,21,1134,2024/11/3,1,1,1,1,1,1,1,1,25
4006,15200,1,114.86,1,1,0,1,0,0,1,2,2,1,21,1330,2024/11/13,1,1,0,0,1,1,0,0,13
4007,37500,1,164.28,1,1,0,3,0,1,1,4,2,3,21,1448,2024/11/6,1,1,1,1,1,1,0,1,26
4008,23000,1,106,1,1,0,3,0,1,1,3,2,2,21,1448,2024/11/12,1,1,1,1,1,1,1,0,21
4009,6200,1,84.71,0,0,0,2,0,0,0,2,1,1,21,2562,2024/11/11,1,1,1,1,1,1,1,1,25
4010,5500,1,5.32,0,0,0,3,0,0,1,2,1,1,21,2336,2024/11/14,1,1,1,1,1,1,0,1,29
4011,4600,1,49.58,0,0,0,1,0,0,0,2,1,1,21,1127,2024/11/13,1,1,1,0,1,1,0,1,20
4012,20500,1,106.54,1,1,0,1,0,1,1,3,2,2,21,1448,2024/11/13,1,1,1,1,1,1,1,1,28
4013,18600,1,108,1,1,0,1,0,0,1,2,2,1,23,2198,2024/11/13,1,1,1,1,1,1,1,1,28
4014,9200,1,101.5,1,1,0,2,0,0,1,2,2,2,23,2070,2024/11/13,1,1,1,1,1,1,1,0,21
4015,12800,1,100.11,1,1,0,1,0,0,1,2,1,1,23,2142,2024/11/14,1,1,1,1,1,1,1,1,25
4016,5400,1,49.92,1,1,0,3,0,0,0,1,1,1,21,475,2024/11/8,1,1,1,0,1,1,0,1,20
4017,20000,1,106.17,1,1,0,1,0,1,1,3,2,2,21,1448,2024/11/13,1,1,0,0,1,0,0,1,16
4018,4500,1,37.96,0,1,0,2,0,0,1,1,1,1,21,910,2024/11/2,1,1,1,1,1,1,1,1,25
4019,6800,1,76.9,1,0,0,3,0,0,1,2,1,1,23,2880,2024/11/13,1,1,1,1,1,1,1,1,28
4020,6000,1,66.08,0,0,0,1,0,0,0,3,1,1,21,3033,2024/11/14,1,1,0,0,1,0,0,0,9
4021,12000,1,89.17,1,1,0,2,0,0,1,2,2,1,21,312,2024/11/14,1,1,1,1,1,1,0,1,26
4022,10000,1,94.44,1,1,0,2,0,0,1,2,2,1,21,2952,2024/11/13,1,1,1,1,1,1,0,1,29
4023,4700,1,47.47,1,1,0,2,0,0,0,1,1,1,19,273,2024/11/13,1,1,1,0,1,1,1,1,22
4024,10800,1,76.26,1,1,0,3,0,0,1,1,2,1,21,2142,2024/11/14,1,1,1,1,1,1,1,1,25
4025,9000,1,120.83,1,0,0,2,0,0,0,3,2,2,21,7,2024/11/13,0,0,1,0,0,0,1,1,14
4026,6800,1,78.51,0,1,0,3,0,0,0,2,1,1,21,1297,2024/11/13,1,1,1,1,1,1,1,1,28
4027,18000,1,109,1,1,0,2,0,0,1,2,2,1,23,2198,2024/11/14,1,1,1,1,1,1,0,1,29
4028,5000,1,45.72,0,1,0,3,0,0,1,1,1,1,21,1026,2024/11/13,1,1,1,1,0,1,0,1,23
4029,15500,1,80.33,1,1,0,3,0,0,1,2,2,1,11,2198,2024/11/13,1,1,1,0,1,1,0,1,23
4030,3800,1,32.54,0,1,0,1,0,0,1,1,0,1,21,1140,2024/11/10,1,1,1,1,1,1,1,1,25
4031,7500,1,67.28,1,1,0,2,1,0,1,1,1,1,21,2025,2024/11/11,1,1,0,0,1,1,0,0,13
4032,18900,1,144.19,1,0,0,3,0,0,1,3,2,2,23,225,2024/11/11,1,1,1,1,1,1,1,1,31
4033,3800,1,36,1,0,0,3,1,0,1,1,0,1,19,729,2024/11/10,0,0,0,0,0,0,1,0,1
4034,43000,1,338.57,1,1,0,3,0,0,1,5,2,5,21,1226,2024/11/14,1,1,1,1,1,1,0,1,26
4035,32000,1,258,1,1,0,3,0,0,1,4,2,4,21,726,2024/11/14,1,1,1,0,1,1,1,1,25
4036,3600,1,42.66,0,1,0,3,0,0,0,1,1,1,21,1262,2024/11/14,1,1,1,1,1,1,1,1,25
4037,4200,1,34.87,0,1,0,2,0,0,1,1,0,1,21,2517,2024/11/14,1,1,1,0,1,1,1,1,22
4038,13800,1,155.92,1,1,0,3,0,0,1,4,2,2,21,1459,2024/11/8,1,1,1,1,1,1,1,1,25
4039,25800,1,173.99,1,1,0,2,0,0,0,3,2,2,21,480,2024/11/4,1,1,1,0,1,1,1,1,28
4040,4300,1,36,1,0,0,3,1,0,1,1,1,1,19,729,2024/11/11,1,1,1,0,1,1,0,0,16
4041,3600,1,34.98,0,1,0,3,0,0,0,1,1,1,21,3146,2024/11/14,1,1,1,0,1,1,0,1,23
4042,22800,1,289.21,1,1,0,1,0,0,1,6,4,4,21,590,2024/11/11,1,1,1,1,1,1,1,1,25
4043,11000,1,109.81,1,1,0,3,0,0,1,3,2,2,21,1936,2024/11/13,1,1,1,1,1,1,1,1,25
4044,4200,1,44.63,1,1,0,2,1,0,1,1,1,1,21,247,2024/11/11,1,1,1,1,1,1,1,0,21
4045,5000,1,49.49,1,0,0,3,0,0,1,1,1,1,21,610,2024/11/10,1,1,1,1,1,1,1,1,25
4046,32500,1,400,0,1,0,1,0,0,0,4,2,4,21,1594,2024/10/31,0,1,1,0,0,1,0,1,19
4047,5800,1,60.58,0,1,0,3,0,0,1,1,1,1,21,2777,2024/11/13,1,1,1,1,1,1,1,1,25
4048,16500,1,140,1,0,0,1,0,0,1,3,2,2,23,524,2024/11/11,1,1,0,0,1,1,0,1,23
4049,4900,1,38.31,0,1,0,1,0,0,0,1,1,1,21,2766,2024/11/14,1,1,1,1,1,1,0,1,23
4050,2330,0,7.86,0,1,0,3,0,0,1,3,1,1,0,2235,2024/11/14,1,1,1,0,1,1,1,1,25
4051,2230,0,10.7,1,1,0,1,0,0,1,4,1,2,19,1459,2024/11/15,1,1,1,0,1,1,1,1,25
4052,3690,0,15.1,1,1,0,1,0,0,1,4,1,2,21,483,2024/11/14,1,1,1,0,1,1,1,1,25
4053,20000,1,138,1,1,0,3,0,0,1,3,2,2,21,2074,2024/11/14,1,1,1,1,1,1,0,1,29
4054,4860,1,40.61,1,1,0,3,0,0,1,1,1,1,21,962,2024/11/13,1,1,1,1,1,1,1,1,28
4055,18500,1,155.66,1,1,0,1,0,0,1,3,2,2,21,590,2024/11/11,1,1,0,1,1,1,1,1,22
4056,4730,1,41.54,0,1,0,2,0,0,1,1,1,1,21,1336,2024/11/14,1,1,1,1,1,0,1,1,24
4057,12500,1,135.48,1,0,0,3,0,0,1,3,2,2,23,266,2024/11/14,1,1,1,1,1,1,0,1,26
4058,2330,0,6.3,1,1,0,2,0,0,1,3,1,1,19,3195,2024/11/14,1,1,1,0,1,1,1,1,25
4059,2590,0,14,1,1,0,3,0,0,1,4,1,2,21,1194,2024/11/14,1,1,1,0,1,1,1,1,25
4060,9000,1,86.49,1,1,0,2,0,0,1,3,1,1,23,1540,2024/11/10,1,1,1,0,1,1,1,1,25
4061,4460,1,41.69,0,1,0,3,0,0,1,1,1,1,21,1271,2024/11/14,1,1,1,1,1,1,1,1,28
4062,13500,1,123.35,1,1,0,1,0,0,1,3,2,2,21,844,2024/11/14,1,1,1,1,1,1,1,1,25
4063,6200,1,53.64,1,1,0,2,0,0,1,1,1,1,21,899,2024/11/11,1,1,1,1,1,1,1,1,28
4064,3700,1,28.09,0,1,0,3,0,0,0,1,1,1,21,619,2024/11/9,1,1,1,1,1,1,1,1,28
4065,14000,1,144,1,1,0,1,0,0,0,3,1,1,21,588,2024/11/9,1,1,1,0,1,1,1,1,22
4066,2390,0,9,1,1,0,2,0,0,1,3,1,1,0,3097,2024/11/15,1,1,1,0,1,1,1,1,25
4067,3900,1,34.53,0,1,0,3,0,0,0,1,0,1,21,2778,2024/11/10,1,1,1,1,1,1,1,1,28
4068,23000,1,166.82,1,1,0,1,0,0,1,3,2,2,23,726,2024/11/4,1,1,1,1,1,1,1,1,28
4069,13500,1,120.89,1,1,0,3,0,0,1,3,2,1,23,1171,2024/11/9,1,1,1,1,1,1,1,1,31
4070,5300,1,51.89,0,1,0,2,0,0,0,1,1,1,21,1978,2024/11/10,1,1,1,1,1,1,1,1,25
4071,9500,1,106,1,1,0,3,0,0,1,3,2,1,21,2249,2024/11/10,1,1,1,1,1,0,1,1,27
4072,2390,0,7.7,1,1,0,3,0,0,1,4,1,2,30,2967,2024/11/14,1,1,1,0,1,1,1,1,25
4073,3800,1,41.51,0,0,0,2,0,0,1,1,1,1,21,1270,2024/11/7,1,1,1,0,1,1,1,1,22
4074,3600,1,29.72,0,1,0,1,0,0,1,1,0,1,21,3145,2024/11/12,1,1,1,1,1,1,0,1,23
4075,4690,1,44,0,1,0,3,0,0,1,1,1,1,21,127,2024/11/14,1,1,1,1,1,1,1,1,28
4076,18000,1,170,1,1,0,1,0,0,1,4,2,2,21,578,2024/11/3,1,1,1,0,1,1,1,1,22
4077,4800,1,34.39,0,1,0,3,0,0,1,1,1,1,21,3006,2024/11/1,1,1,1,1,1,1,1,1,28
4078,2860,0,14.4,0,1,1,3,0,0,1,3,1,1,21,1251,2024/11/15,1,1,1,0,1,1,1,1,25
4079,3800,1,36.54,1,0,0,3,1,0,1,1,0,1,21,729,2024/11/11,1,1,1,0,1,1,0,0,16
4080,2660,0,16.8,0,1,1,3,0,0,1,3,1,1,21,1336,2024/11/14,1,1,1,0,1,1,1,1,25
4081,2730,0,13.68,1,1,0,2,0,0,1,3,1,1,32,2967,2024/11/14,1,1,1,0,1,1,1,1,25
4082,11800,1,132,1,0,0,1,0,0,1,3,2,2,21,1327,2024/11/13,1,1,0,0,1,0,0,0,9
4083,8200,1,86.48,1,1,0,1,0,0,0,3,1,1,21,196,2024/11/14,1,1,1,1,1,1,1,1,25
4084,2730,0,15.5,1,1,1,3,0,0,1,3,1,1,19,2967,2024/11/14,1,1,1,0,1,1,1,1,25
4085,13500,1,126.61,1,1,0,3,0,0,1,3,2,1,23,697,2024/11/3,1,1,1,1,1,1,1,0,21
4086,4560,1,30.26,0,1,0,2,0,0,1,1,1,1,19,3257,2024/11/14,1,1,1,0,1,0,1,1,21
4087,9300,1,90,1,1,0,3,0,0,1,3,1,1,21,1133,2024/11/8,1,1,1,1,1,1,1,1,25
4088,5300,1,69.02,1,0,0,1,0,0,0,1,2,1,21,993,2024/11/12,0,1,1,0,0,1,1,1,15
4089,2930,0,16.5,0,1,1,2,0,0,1,3,1,1,21,966,2024/11/15,1,1,1,0,1,1,1,1,25
4090,19000,1,133.71,1,1,0,1,0,0,1,3,2,2,21,2270,2024/11/14,1,1,1,1,1,1,0,0,25
4091,18000,1,106.34,1,1,0,2,0,0,1,3,2,2,21,3077,2024/11/10,1,1,1,1,1,1,0,1,26
4092,39800,1,496.86,1,1,0,1,0,0,1,5,3,5,23,2992,2024/11/11,1,1,1,1,1,1,1,1,28
4093,4500,1,36.54,1,0,0,3,1,0,0,1,0,1,21,729,2024/11/2,0,1,0,0,0,1,0,0,6
4094,3500,1,36,1,0,0,2,1,0,1,1,1,1,32,729,2024/11/14,1,1,1,0,1,1,0,0,19
4095,11000,1,131.67,1,1,0,1,0,0,0,3,2,2,21,115,2024/11/9,1,1,1,1,1,1,1,1,31
4096,3800,1,36.5,1,0,0,3,1,0,1,1,0,1,19,729,2024/11/13,1,1,1,0,1,1,0,0,19
4097,4900,1,28.09,1,1,0,2,1,0,0,1,0,1,0,2025,2024/11/11,1,1,1,0,1,1,1,1,25
4098,3650,1,23.97,0,1,0,2,0,0,1,1,1,1,19,3144,2024/11/14,1,1,1,1,1,1,0,1,26
4099,4700,1,39.58,0,1,0,2,0,0,0,1,0,1,11,3147,2024/11/14,1,1,1,1,1,1,0,1,23
4100,2630,0,17.35,0,1,1,3,0,0,1,3,1,1,21,3237,2024/11/14,1,1,1,0,1,1,1,1,25
4101,5200,1,50.88,1,1,0,2,0,1,1,1,1,1,21,385,2024/11/8,1,1,0,1,1,1,1,1,22
4102,4390,1,28.52,0,1,0,1,0,0,1,1,1,1,30,3056,2024/11/15,1,1,1,0,1,1,1,1,25
4103,3190,0,13.3,1,1,0,1,0,0,1,4,1,2,19,830,2024/11/14,1,1,1,1,1,1,1,1,28
4104,8000,1,92.95,1,1,0,1,0,0,0,3,1,1,23,2354,2024/11/10,1,1,1,0,1,1,0,1,23
4105,3300,1,41.99,0,1,0,2,0,0,0,1,1,1,11,1831,2024/11/14,1,1,0,1,1,1,0,0,16
4106,42000,1,411.19,1,1,0,3,0,0,1,6,2,6,21,480,2024/11/11,1,1,1,1,1,1,1,1,31
4107,2730,0,14,1,0,0,2,0,0,1,4,1,2,21,3176,2024/11/12,1,1,1,0,1,1,1,1,25
4108,4690,1,36.72,0,1,0,2,0,0,1,1,1,1,21,1268,2024/11/15,1,1,1,1,1,1,1,1,28
4109,7000,1,62.08,1,1,0,2,1,0,1,1,1,1,23,119,2024/11/2,1,1,1,1,1,1,1,0,21
4110,11000,1,152.44,1,1,0,3,0,0,1,4,2,2,21,1458,2024/11/5,1,1,1,1,1,1,1,1,25
4111,10000,1,89.57,0,1,0,3,0,0,0,3,2,1,21,2182,2024/11/13,1,1,1,0,1,1,1,1,25
4112,3750,1,35.55,0,1,0,2,0,0,0,1,0,1,21,1285,2024/11/12,1,1,1,1,1,1,0,1,23
4113,17500,1,177.16,1,1,0,1,0,0,1,4,2,2,21,3189,2024/11/15,1,1,1,0,1,1,1,1,25
4114,3390,0,16.61,1,1,1,3,0,0,1,3,1,1,21,830,2024/11/14,1,1,1,0,1,1,1,1,25
4115,10000,1,124.35,0,1,0,2,0,0,0,3,2,2,21,3246,2024/11/11,1,1,1,1,1,1,0,1,23
4116,4450,1,35.42,0,1,0,3,0,0,1,1,1,1,21,3145,2024/11/14,1,1,1,0,1,1,0,0,16
4117,11900,1,88,1,1,0,2,0,0,1,3,2,1,21,1540,2024/11/12,1,1,1,1,1,1,0,1,23
4118,4400,1,37.21,0,1,0,2,0,0,1,1,1,1,21,3144,2024/11/14,1,1,1,1,1,1,1,1,25
4119,4900,1,43.45,1,1,0,1,1,0,1,1,1,1,19,119,2024/11/12,1,1,1,1,1,1,1,0,21
4120,5160,1,44,0,1,0,1,0,0,1,1,1,1,21,683,2024/11/15,1,1,1,1,1,1,1,1,28
4121,8800,1,54.23,1,1,0,1,0,0,1,1,2,1,21,866,2024/11/3,1,1,1,1,1,1,1,1,25
4122,3600,1,36,1,0,0,2,1,0,0,1,1,1,21,729,2024/11/11,1,1,0,0,1,1,0,0,13
4123,23000,1,350.18,1,1,0,1,0,0,1,6,2,3,21,2326,2024/10/30,0,0,0,0,0,0,0,1,3
4124,4900,1,34.61,0,1,0,3,0,0,0,1,1,1,21,1287,2024/11/9,1,1,1,1,1,1,1,1,28
4125,3800,1,42,1,1,0,3,0,0,1,1,1,1,19,2331,2024/11/3,1,1,1,1,1,1,0,0,19
4126,5000,1,42.74,0,1,0,3,0,0,1,1,1,1,21,1287,2024/11/13,1,1,1,1,1,1,1,1,28
4127,15500,1,157,1,1,0,2,0,0,1,3,2,3,21,667,2024/11/13,1,1,1,1,1,1,1,1,25
4128,2430,0,9.7,1,1,0,3,0,0,1,3,1,1,21,3097,2024/11/15,1,1,1,0,1,1,1,1,25
4129,7000,1,58.21,1,1,0,1,0,0,1,1,1,1,21,225,2024/11/10,1,1,1,1,1,1,1,1,28
4130,3800,1,34.18,0,1,0,3,0,0,1,1,0,1,21,3055,2024/11/9,1,1,1,1,1,1,1,1,28
4131,3200,1,38.12,0,1,0,3,0,0,0,1,0,1,21,1774,2024/11/14,1,1,1,0,1,1,0,1,20
4132,18500,1,101,1,1,0,3,0,1,1,3,2,1,21,570,2024/11/14,1,1,1,1,1,1,1,1,31
4133,4000,1,39.08,1,1,0,3,0,0,0,1,0,1,21,963,2024/11/2,1,1,1,0,1,1,1,1,25
4134,2530,0,10.3,1,1,0,3,0,0,1,3,1,1,19,2011,2024/11/14,1,1,1,0,1,1,1,1,25
4135,11000,1,123.5,1,0,0,1,0,0,0,3,2,2,21,1541,2024/11/13,1,1,1,1,1,1,1,1,28
4136,18500,1,218.81,1,0,0,2,0,0,1,4,2,2,21,2326,2024/11/14,1,1,1,1,1,1,1,1,28
4137,2580,0,19.5,1,1,0,1,0,0,1,3,1,1,34,1459,2024/11/14,1,1,1,1,1,1,1,1,28
4138,2260,0,13.5,0,1,0,1,0,0,1,3,1,1,21,2647,2024/11/15,1,1,1,0,1,0,1,1,21
4139,5000,1,30,1,1,0,3,1,0,1,1,0,1,30,119,2024/11/13,1,1,1,1,1,1,0,0,22
4140,2830,0,16.6,0,1,1,3,0,0,1,3,1,1,21,972,2024/11/15,1,1,1,0,1,0,1,1,21
4141,2160,0,10.4,0,1,0,2,0,0,1,4,1,2,19,1813,2024/11/15,1,1,1,0,1,1,1,1,25
4142,2290,0,14.5,0,1,0,3,0,0,1,3,1,1,21,1336,2024/11/14,1,1,1,0,1,1,1,1,25
4143,5300,1,67.07,1,1,0,2,0,0,0,3,0,1,21,385,2024/11/13,0,0,1,0,0,1,1,1,12
4144,3300,1,36.34,0,1,0,2,0,0,0,1,1,1,21,1774,2024/11/13,1,1,1,0,1,0,0,1,16
4145,3190,0,13.1,1,1,1,1,0,0,1,3,1,1,21,1386,2024/11/12,1,1,1,0,1,1,1,1,25
4146,3630,0,14.6,1,1,1,3,0,0,1,3,1,1,21,595,2024/11/14,1,1,1,0,1,1,1,1,25
4147,2530,0,18.23,0,1,0,2,0,0,1,3,1,1,19,1293,2024/11/15,1,1,1,0,1,1,1,1,25
4148,8800,1,63.6,1,1,0,2,1,0,1,1,2,1,23,866,2024/11/13,1,1,1,0,1,1,0,1,20
4149,4850,1,52,1,1,0,2,0,0,0,1,1,1,21,1315,2024/11/13,1,1,1,1,1,1,0,0,19
4150,6800,1,70,1,0,0,3,0,0,1,1,1,1,21,211,2024/11/13,1,1,0,0,1,1,0,0,13
4151,6800,1,65.04,1,1,0,3,1,0,1,1,1,1,21,1027,2024/11/14,1,1,1,1,1,1,1,1,28
4152,3060,0,23.6,1,0,0,3,0,0,1,4,1,2,21,1887,2024/11/14,1,1,1,0,1,1,1,1,25
4153,4190,1,39.25,0,1,0,3,0,0,1,1,1,1,21,1269,2024/11/14,1,1,1,1,1,1,1,1,28
4154,2460,0,11.5,1,1,0,3,0,0,1,3,1,1,19,1459,2024/11/14,1,1,1,0,1,1,1,1,25
4155,4200,1,42.31,0,1,0,3,0,0,1,1,1,1,21,1271,2024/11/14,0,1,1,0,1,1,0,1,16
4156,2430,0,11.78,1,1,0,3,0,0,1,3,1,1,19,972,2024/11/14,1,1,1,0,1,1,1,1,25
4157,3700,1,34.09,0,1,0,2,0,0,0,1,0,1,21,1451,2024/11/13,1,1,1,0,1,1,0,0,19
4158,7500,1,96.03,0,1,0,1,0,0,0,3,1,1,21,1293,2024/11/13,1,1,1,1,1,0,1,1,24
4159,4790,1,35.54,1,0,0,2,1,0,1,1,1,1,19,729,2024/11/14,1,1,1,0,1,1,1,1,25
4160,2730,0,17.6,0,1,0,3,0,0,1,3,1,1,19,280,2024/11/15,1,1,1,0,1,0,1,1,21
4161,11000,1,118.2,1,1,0,2,0,0,0,3,2,2,23,3008,2024/11/14,1,1,1,1,1,1,0,1,26
4162,17000,1,105.65,1,1,0,2,0,0,1,3,2,2,21,3077,2024/11/13,1,1,1,1,1,1,1,1,28
4163,26500,1,191,1,1,0,3,0,0,1,3,2,2,23,1226,2024/11/13,1,1,1,1,1,1,1,1,28
4164,4490,1,22.7,0,1,0,3,0,0,1,1,1,1,21,972,2024/11/15,1,1,1,1,1,1,1,1,28
4165,3530,0,18.7,1,0,1,3,0,0,1,4,1,2,21,1887,2024/11/15,1,1,1,0,1,1,1,1,25
4166,5800,1,66.59,1,1,0,3,0,0,0,2,1,1,21,385,2024/11/8,1,1,1,1,1,1,1,1,25
4167,5500,1,66.45,1,1,0,1,0,0,0,2,1,1,21,384,2024/11/9,1,1,1,1,1,1,1,1,25
4168,4700,1,69.49,1,0,0,3,0,0,1,2,1,1,21,994,2024/11/6,1,1,1,1,1,1,1,1,25
4169,7360,1,72.62,1,1,0,2,0,0,1,2,1,1,21,2354,2024/11/14,1,1,1,1,1,1,1,1,28
4170,5187,1,82.78,1,0,0,3,0,0,1,2,1,1,0,992,2024/11/14,1,1,1,0,1,1,1,1,25
4171,4258,1,36,0,1,0,3,0,0,1,2,1,1,21,2280,2024/11/14,1,1,1,1,1,1,1,1,28
4172,11500,1,104,1,1,0,2,0,0,1,2,1,1,21,1964,2024/11/4,1,1,1,1,1,1,0,1,29
4173,8290,1,70.91,1,1,0,3,0,0,1,2,1,1,21,899,2024/11/15,1,1,1,0,1,1,1,1,25
4174,6800,1,56.55,0,1,0,3,0,0,1,2,1,1,21,3146,2024/11/11,1,1,1,1,1,1,1,1,25
4175,8800,1,67.47,1,1,0,3,0,0,1,2,1,1,27,1843,2024/11/8,1,1,1,1,1,1,1,1,25
4176,5200,1,56.32,0,1,0,3,0,0,0,2,1,1,21,964,2024/11/2,1,1,1,0,1,1,0,1,20
4177,9500,1,85.41,1,1,0,2,0,0,0,2,2,1,21,980,2024/11/14,1,1,1,0,1,1,1,1,22
4178,8800,1,91.81,1,1,0,1,0,0,1,2,2,1,21,2181,2024/11/1,1,1,1,1,1,1,1,1,31
4179,8990,1,74.06,1,1,0,3,0,0,1,2,1,1,21,1474,2024/11/14,1,1,1,1,1,1,1,1,28
4180,8500,1,90.8,0,1,0,2,0,0,1,2,2,1,21,3010,2024/11/11,1,1,1,0,1,1,1,1,22
4181,4730,1,47.02,0,1,0,3,0,0,1,2,1,1,21,3056,2024/11/15,1,1,1,0,1,1,1,1,25
4182,6300,1,64.74,1,1,0,1,0,0,1,2,1,1,21,1843,2024/11/14,1,1,1,1,1,1,1,1,25
4183,12500,1,86.89,1,1,0,3,0,0,1,2,2,1,23,726,2024/11/3,1,1,1,1,1,1,1,1,25
4184,7800,1,96.95,0,1,0,3,0,0,1,2,2,1,21,3246,2024/11/10,1,1,1,0,1,1,0,1,20
4185,8300,1,105.99,1,0,0,2,0,0,0,2,2,1,21,1618,2024/11/9,1,1,0,1,1,1,1,0,18
4186,8600,1,97.53,1,1,0,2,0,0,1,2,1,1,21,1079,2024/11/11,1,1,0,0,1,0,0,0,9
4187,8000,1,62,1,1,0,2,0,0,1,2,1,1,11,844,2024/11/14,1,1,1,1,1,1,1,1,28
