,Rent,Rental_Type,Area,Elevator,Subway,Balcony,Floor_Type,Electricity,Heating,Renovation,Bedroom_num,Living_Room_num,Bathroom_num,Toward,Location,Maintenance_Date,Facility_Washing_Machine,Facility_Air_Conditioner,Facility_Wardrobe,Facility_TV,Facility_Refrigerator,Facility_Water_Heater,Facility_Bed,Facility_Natural_Gas,Facility_num
1243,1800,0,20,0,0,0,2,0,0,1,0,0,0,15,544,2024/10/25,1,1,1,1,1,1,1,1,28
1244,4600,1,74,1,1,0,3,0,1,1,2,1,1,16,158,2024/11/10,1,1,1,1,1,1,1,1,28
1245,55000,1,268.68,1,0,0,2,0,0,1,4,1,3,16,604,2024/11/10,1,1,1,1,1,1,1,1,31
1246,4100,1,85,0,0,1,3,0,1,1,2,1,1,15,1125,2024/10/25,1,1,1,1,1,1,1,1,31
1247,26550,1,280,0,0,0,1,0,0,1,4,3,3,15,375,2024/11/11,0,1,1,1,1,1,1,1,27
1248,3330,0,17.5,0,0,0,1,0,0,1,0,0,0,15,548,2024/11/7,1,1,1,1,1,1,1,1,28
1249,21500,1,317,0,0,0,0,0,0,1,4,2,3,15,983,2024/11/10,1,1,1,1,1,1,1,1,31
1250,19000,1,154.63,1,1,0,3,0,0,1,3,2,2,16,755,2024/11/8,1,1,1,1,1,1,1,1,31
1251,1930,0,11,0,0,0,2,0,0,1,0,0,0,14,551,2024/11/11,1,1,1,0,1,1,1,1,25
1252,28000,1,290,0,0,0,0,0,0,1,4,2,3,16,1296,2024/11/7,1,1,1,1,1,1,1,1,28
1253,2300,0,19,0,0,0,1,0,1,1,0,0,0,15,546,2024/11/10,1,1,1,0,1,1,1,1,25
1254,14500,1,131,1,0,0,1,0,0,1,3,2,2,16,25,2024/11/8,1,1,1,1,1,1,1,1,31
1255,28000,1,300,0,0,0,1,0,1,1,4,2,4,16,669,2024/11/9,1,1,1,0,1,1,1,1,25
1256,2130,0,13.2,0,0,0,2,0,0,1,0,0,0,15,546,2024/11/11,1,1,1,0,1,1,1,1,25
1257,28000,1,310,0,0,0,0,0,0,1,4,3,4,16,1296,2024/11/9,1,1,1,1,1,1,1,1,25
1258,95000,1,508.42,0,0,0,0,0,0,1,6,2,6,16,128,2024/11/10,1,1,0,1,1,1,1,1,28
1259,4600,1,72,1,1,0,3,0,1,0,3,1,1,16,158,2024/11/9,1,1,1,1,1,1,1,1,31
1260,4800,1,75,1,1,0,1,0,1,1,2,1,1,16,158,2024/10/26,1,1,1,0,1,1,1,1,25
1261,52000,1,437,0,0,0,0,0,0,1,4,2,8,10,1296,2024/11/10,1,1,1,1,1,1,1,1,31
1262,1700,0,20,1,0,0,1,0,0,1,0,0,0,15,160,2024/11/9,0,1,1,0,0,0,1,0,7
1263,2100,0,25,1,0,0,1,0,0,1,0,0,0,15,160,2024/11/9,0,1,1,0,0,0,1,0,7
1264,2000,0,25,1,0,1,1,0,0,1,0,0,0,15,160,2024/11/9,0,1,1,0,0,0,1,0,7
1265,23500,1,205.65,0,0,0,3,0,0,1,5,2,4,16,356,2024/11/10,1,1,1,1,1,1,1,0,24
1266,2000,0,20,0,0,1,3,0,0,1,0,0,0,15,549,2024/10/24,1,1,1,1,1,1,1,1,31
1267,2130,0,13.4,0,0,0,1,0,0,1,0,0,0,15,1124,2024/11/11,1,1,1,0,1,1,1,1,25
1268,2160,0,13.41,1,0,0,1,0,0,1,0,0,0,15,1125,2024/11/11,1,1,1,0,1,0,1,1,21
1269,1890,0,10.5,0,0,0,1,0,0,1,0,0,0,10,1124,2024/11/11,1,1,1,0,1,1,1,1,25
1270,20000,1,155,1,0,0,2,0,1,1,4,2,3,16,669,2024/11/11,0,1,0,0,0,1,0,1,13
1271,1890,0,8.8,0,0,0,2,0,0,1,0,0,0,10,1125,2024/11/11,1,1,1,0,1,0,1,1,21
1272,7300,1,72.76,0,0,0,1,0,1,1,2,1,1,25,356,2024/11/4,1,1,1,0,1,1,1,1,25
1273,4830,1,58.57,1,0,0,1,0,1,1,1,1,1,15,555,2024/11/11,1,1,1,1,1,0,1,1,27
1274,2130,0,13,0,0,0,1,0,0,1,0,0,0,15,545,2024/11/9,1,1,1,0,1,1,1,1,25
1275,5190,1,85,0,0,0,2,0,0,1,2,1,1,15,1124,2024/11/11,1,1,1,1,1,0,1,1,24
1276,14000,1,180,0,0,0,2,0,1,1,3,1,3,16,754,2024/11/8,1,1,1,1,1,1,1,1,25
1277,31000,1,401.87,0,0,0,1,0,0,1,5,2,4,16,1048,2024/11/10,1,1,1,1,1,1,1,1,31
1278,7500,1,78.14,1,0,0,1,0,1,1,2,2,1,0,356,2024/11/10,1,1,1,1,1,1,1,1,25
1279,4000,1,70,0,0,0,3,0,1,1,2,1,1,16,550,2024/11/10,1,1,1,0,1,1,1,0,24
1280,50000,1,222,0,0,0,1,0,0,1,6,2,6,27,1237,2024/11/10,1,1,1,1,1,1,1,1,25
1281,6500,1,103.73,1,0,0,3,0,1,1,3,1,1,15,180,2024/11/6,1,1,1,1,1,1,1,1,28
1282,36000,1,310.16,0,0,0,0,0,0,1,5,2,3,16,1296,2024/11/4,1,1,1,1,1,1,1,1,31
1283,2160,0,15.2,0,1,0,3,0,1,1,0,0,0,15,986,2024/11/11,1,1,1,0,1,1,1,1,28
1284,2190,0,14.5,1,1,0,3,0,1,1,0,0,0,23,906,2024/11/11,1,1,1,1,1,0,1,1,27
1285,39000,1,276,0,0,0,0,0,0,1,5,2,4,16,301,2024/10/28,1,1,1,1,1,1,1,1,25
1286,2030,0,11.83,0,0,0,3,0,0,1,0,0,0,15,551,2024/11/11,1,1,1,0,1,1,1,1,25
1287,2030,0,13,0,0,0,3,0,0,1,0,0,0,15,551,2024/11/11,1,1,1,0,1,1,1,1,25
1288,1790,0,11.2,0,0,0,3,0,0,1,0,0,0,14,543,2024/11/11,1,1,1,0,1,1,1,1,25
1289,35000,1,228,0,0,0,1,0,1,1,4,2,3,20,356,2024/11/8,1,1,1,1,1,1,1,1,28
1290,56000,1,252.27,0,0,0,2,0,0,1,5,3,5,15,174,2024/11/11,1,1,0,0,1,1,0,1,20
1291,2230,0,14.68,0,1,1,3,0,1,1,0,0,0,15,986,2024/11/11,1,1,1,0,1,1,1,1,28
1292,39999,1,170,0,0,0,1,0,0,1,4,2,3,10,1013,2024/11/8,1,1,0,0,1,1,0,0,13
1293,12000,1,128,1,0,0,2,0,0,1,2,1,2,25,131,2024/11/8,1,1,1,1,1,1,1,1,28
1294,20000,1,270.71,0,0,0,1,0,0,0,4,3,3,16,1047,2024/11/7,0,1,0,0,1,1,0,0,9
1295,18000,1,130,1,0,0,3,0,0,1,2,1,2,23,131,2024/11/3,1,1,1,0,1,1,1,1,25
1296,30000,1,316.92,1,0,0,1,0,0,1,3,2,3,16,1287,2024/11/10,1,1,1,1,1,1,1,1,31
1297,4800,1,73,1,1,0,3,0,1,1,2,1,1,16,158,2024/11/10,1,1,1,1,1,1,1,1,28
1298,42000,1,350,0,0,0,0,0,0,1,5,2,3,15,1296,2024/10/31,1,0,1,0,1,0,1,0,11
1299,18000,1,134.17,1,0,0,3,0,1,1,3,1,2,16,669,2024/11/10,1,1,1,0,1,1,1,1,25
1300,24000,1,166,1,0,0,2,0,0,1,3,2,2,16,781,2024/10/25,1,1,1,1,1,1,1,0,24
1301,13000,1,178.89,0,0,0,2,0,0,1,3,2,2,16,754,2024/11/10,1,1,1,1,1,1,1,1,28
1302,38000,1,228,0,0,0,1,0,1,1,4,2,4,16,356,2024/11/6,0,1,1,0,0,1,0,1,16
1303,32000,1,163.71,1,0,0,1,0,1,1,3,2,2,25,1237,2024/11/7,1,1,0,0,1,1,0,1,20
1304,14000,1,122.01,1,0,0,2,0,0,0,3,2,2,16,25,2024/11/9,1,1,1,0,1,1,1,1,25
1305,4200,1,95,1,0,0,3,0,1,1,2,1,1,15,939,2024/11/11,1,1,1,0,1,1,1,1,25
1306,4200,1,60,1,0,0,2,0,1,0,2,0,1,6,158,2024/10/27,1,1,1,1,1,1,1,1,28
1307,4000,1,94,1,0,0,3,0,1,0,2,1,1,16,939,2024/11/8,1,1,1,0,1,1,1,1,25
1308,60000,1,572,0,0,0,0,0,0,1,5,3,4,15,175,2024/11/8,0,1,0,0,1,1,0,1,19
1309,43000,1,261.32,0,0,0,1,0,0,1,4,2,4,20,1013,2024/11/1,0,1,1,0,1,1,1,1,21
1310,21000,1,137,1,0,0,3,0,1,1,3,2,2,15,669,2024/11/4,1,1,1,1,1,1,1,1,28
1311,16000,1,152,0,0,0,3,0,1,1,4,2,2,16,366,2024/11/9,1,1,1,0,1,1,1,1,25
1312,5500,1,60,1,0,0,1,0,1,1,1,1,1,15,848,2024/11/6,1,1,1,0,1,1,1,1,28
1313,3700,1,73.24,0,0,0,1,0,1,1,2,1,1,16,432,2024/11/11,1,1,1,0,1,1,1,1,25
1314,4900,1,61,0,0,0,3,0,1,1,2,1,1,16,1241,2024/11/8,1,1,1,0,1,1,1,1,25
1315,3500,1,87,1,1,0,1,0,1,1,2,1,1,15,158,2024/11/2,1,1,1,1,1,1,1,1,28
1316,90000,1,394.42,0,0,0,1,0,0,1,4,2,5,3,176,2024/11/10,1,1,1,1,1,1,1,1,28
1317,22500,1,210,1,0,0,3,0,0,1,3,1,2,10,131,2024/11/10,1,1,1,0,1,1,1,1,25
1318,36000,1,292,1,0,0,2,0,0,1,4,3,4,15,1231,2024/11/9,1,1,1,0,1,1,1,1,28
1319,4025,1,60,1,1,0,2,0,1,1,1,1,1,6,158,2024/11/9,1,1,1,1,1,1,1,1,31
1320,4500,1,75,1,1,0,2,0,1,1,2,1,1,16,158,2024/11/9,1,1,1,1,1,1,1,1,28
1321,5500,1,106.6,1,0,0,1,0,1,0,3,2,1,16,939,2024/11/5,0,0,1,0,0,0,1,0,7
1322,18000,1,134.75,1,0,0,3,0,1,1,3,2,2,15,669,2024/11/9,1,1,1,1,1,1,1,1,28
1323,3400,1,55.41,1,0,0,2,0,1,1,1,1,1,16,436,2024/11/9,1,1,1,1,1,1,1,1,28
1324,6500,1,73,1,0,0,2,0,1,1,2,2,1,15,356,2024/11/10,1,1,1,1,1,1,1,1,31
1325,3400,1,60,1,0,0,1,0,1,0,1,1,1,19,939,2024/11/8,1,1,1,0,1,1,1,0,21
1326,6750,1,105.42,1,0,0,3,0,1,1,3,1,1,16,436,2024/11/3,1,1,1,1,1,1,1,1,28
1327,11000,1,157.17,1,1,0,3,0,1,1,3,1,2,16,987,2024/11/7,1,1,1,1,1,0,1,1,27
1328,7000,1,99,1,0,0,2,0,1,1,2,1,1,15,180,2024/11/9,1,1,1,1,1,1,1,0,24
1329,5300,1,89.98,0,1,0,1,0,1,1,3,1,1,16,986,2024/11/9,1,1,1,1,1,1,1,1,28
1330,13000,1,120.21,1,0,0,2,0,0,1,3,2,2,16,1049,2024/11/9,1,1,1,1,1,1,1,1,28
1331,5300,1,60.68,1,0,0,1,0,1,1,1,1,1,15,848,2024/11/4,1,1,1,1,1,1,1,1,28
1332,47000,1,243.34,1,0,0,1,0,0,1,4,3,3,15,604,2024/11/9,1,1,0,0,1,1,0,1,23
1333,40000,1,380,0,0,0,0,0,0,1,6,4,3,16,1296,2024/11/9,1,1,0,0,1,0,1,1,15
1334,70000,1,322.53,0,0,0,0,0,0,1,5,2,4,16,131,2024/11/11,1,1,1,1,1,1,1,1,31
1335,10500,1,143,0,0,0,2,0,1,1,4,2,3,16,110,2024/11/9,0,0,0,0,0,1,0,1,10
1336,3600,1,65,0,0,0,1,0,1,1,2,1,1,16,830,2024/11/9,1,1,1,1,1,1,1,1,31
1337,28000,1,317.17,1,0,0,1,0,0,1,4,2,3,16,1296,2024/11/9,1,1,1,1,1,1,1,1,31
1338,3600,1,106.47,1,0,0,2,0,1,1,3,1,1,16,1198,2024/11/8,1,1,1,1,1,1,1,1,31
1339,2800,1,65,0,0,0,1,0,1,0,2,1,1,3,830,2024/11/10,1,1,1,0,1,1,1,1,25
1340,2831,1,45,0,0,0,2,0,1,0,1,1,1,15,309,2024/11/9,1,1,1,0,1,1,1,1,28
1341,1590,0,11.5,0,0,0,3,0,0,1,0,0,0,14,518,2024/11/11,1,1,1,1,1,1,1,1,28
1342,4900,1,80,0,0,0,1,0,1,1,2,1,1,15,309,2024/11/8,1,1,1,1,1,1,1,1,28
1343,3200,1,59,0,0,0,2,0,1,0,2,1,1,16,268,2024/11/8,1,1,1,0,1,1,1,1,25
1344,3700,1,80,0,0,0,3,0,1,1,2,1,1,16,692,2024/11/1,1,1,1,0,1,1,1,1,28
1345,3400,1,61.25,0,0,0,1,0,1,0,2,1,1,16,268,2024/11/2,1,1,1,0,1,1,1,1,25
1346,1490,0,11.68,0,0,0,3,0,0,1,0,0,0,14,518,2024/11/11,1,1,1,0,1,1,1,1,25
1347,2600,1,39,1,0,0,2,0,1,0,1,1,1,0,70,2024/11/11,1,1,0,0,1,1,0,0,16
1348,5000,1,49,0,0,0,2,0,1,1,2,1,1,16,1235,2024/11/10,1,1,1,1,1,1,1,1,28
1349,1930,0,16.9,1,0,0,2,0,1,1,0,0,0,14,996,2024/11/11,1,1,1,1,1,1,1,1,31
1350,3300,1,43.98,0,0,0,3,0,1,0,2,1,1,15,1235,2024/10/27,1,1,1,1,1,1,1,1,31
1351,2190,0,12.7,1,0,0,1,0,1,1,0,0,0,14,998,2024/11/11,1,1,1,1,1,1,1,1,31
1352,5300,1,103.13,0,0,0,3,0,1,1,3,1,1,16,308,2024/11/9,1,1,1,1,1,1,1,1,31
1353,2230,0,15.5,1,0,0,2,0,1,1,0,0,0,15,998,2024/11/11,1,1,1,0,1,1,1,1,28
1354,3000,1,58.28,0,0,0,3,0,1,1,2,2,1,0,70,2024/11/7,0,1,1,0,0,1,1,1,21
1355,4000,1,82.56,0,0,0,3,0,1,1,2,1,1,16,308,2024/10/31,1,1,1,0,1,1,1,1,25
1356,3300,1,41,0,0,0,1,0,1,0,1,1,1,15,309,2024/11/6,1,1,1,0,1,1,1,1,25
1357,3300,1,58,0,0,0,3,0,1,1,2,1,1,16,1235,2024/11/9,1,1,1,0,1,1,1,1,28
1358,3400,1,57,0,0,0,2,0,1,1,1,1,1,16,1032,2024/11/10,1,1,1,0,1,1,1,1,28
1359,3400,1,60,0,0,0,3,0,1,1,2,1,1,11,830,2024/11/6,1,1,1,0,1,1,1,1,28
1360,3600,1,72,0,0,0,1,0,1,1,2,1,1,16,268,2024/11/9,1,1,1,0,1,1,1,1,25
1361,6600,1,121.81,1,0,0,3,0,1,1,3,2,2,16,998,2024/11/6,1,1,1,1,1,1,1,1,31
1362,3700,1,88,0,0,0,2,0,1,0,3,1,1,16,1033,2024/11/2,1,1,1,1,1,1,1,1,28
1363,3500,1,60,0,0,0,3,0,1,1,2,1,1,16,324,2024/11/3,1,1,1,0,1,1,1,1,25
1364,3000,1,74,0,0,0,2,0,1,0,2,1,1,16,324,2024/11/9,1,1,1,0,1,1,1,1,25
1365,3600,1,54.43,0,0,0,3,0,1,1,2,1,1,0,1235,2024/11/9,1,1,1,1,1,1,1,1,28
1366,3500,1,67,0,0,0,2,0,1,1,2,1,1,16,70,2024/10/30,1,1,1,0,1,1,1,1,28
1367,3000,1,43,0,0,0,2,0,1,1,1,1,1,15,309,2024/11/6,1,1,1,0,1,1,1,1,25
1368,2990,1,38.65,1,0,0,2,1,1,1,1,1,1,0,62,2024/11/7,1,1,1,1,1,1,1,1,31
1369,2130,0,14.3,0,1,0,3,0,1,1,0,0,0,15,296,2024/11/11,1,1,1,0,1,1,1,1,28
1370,3130,1,27.39,1,1,0,2,1,1,1,1,1,1,14,647,2024/11/11,1,1,1,1,1,0,1,1,27
1371,3790,1,42.52,1,0,0,2,1,1,1,1,1,2,0,1108,2024/11/11,1,1,1,1,1,1,1,1,31
1372,3300,1,108.28,0,0,0,1,0,1,1,3,2,1,16,698,2024/11/7,1,1,0,0,1,1,1,1,25
1373,2800,1,86,0,0,0,3,0,1,1,2,1,1,16,571,2024/11/11,1,1,1,1,1,1,1,1,31
1374,2500,1,71.26,0,0,0,2,0,1,0,1,1,1,16,571,2024/11/9,1,1,1,0,1,1,1,1,25
1375,2700,1,102.43,1,0,0,3,0,1,1,2,1,1,16,759,2024/11/10,1,1,1,0,1,1,1,1,25
1376,2500,1,60.47,1,0,0,2,0,1,0,1,1,1,16,1280,2024/10/24,1,1,1,1,1,1,1,1,28
1377,29000,1,419.64,0,0,0,1,0,0,1,4,2,5,16,7,2024/11/4,1,1,1,1,1,1,1,1,31
1378,4500,1,160.22,0,1,0,3,0,1,0,3,2,2,16,296,2024/10/31,0,1,1,1,0,1,1,1,21
1379,3700,1,71.24,1,0,0,2,0,1,1,1,1,1,15,73,2024/11/2,1,1,1,1,1,1,1,0,24
1380,2600,1,60.59,1,0,0,2,0,1,0,1,1,1,16,1281,2024/11/10,1,1,1,1,1,1,1,1,31
1381,4500,1,134.38,0,0,0,2,0,1,1,3,1,1,16,369,2024/11/8,1,1,1,0,1,1,1,1,25
1382,5500,1,152,0,1,0,2,0,1,0,3,2,2,16,296,2024/11/7,1,1,1,1,1,1,1,1,31
1383,5500,1,102.39,1,0,0,2,0,1,1,2,2,2,16,73,2024/11/10,1,1,1,1,1,1,1,1,31
1384,2300,1,55,0,0,0,1,0,1,1,1,1,1,16,1196,2024/11/10,1,1,1,0,1,1,1,1,25
1385,3800,1,101.27,0,1,0,2,0,1,0,2,1,1,16,296,2024/11/10,1,1,1,1,1,1,1,1,28
1386,4000,1,86,1,0,0,3,0,1,1,2,1,1,16,370,2024/11/9,1,1,1,1,1,1,1,0,24
1387,19000,1,267.64,0,0,0,1,0,1,1,3,2,4,16,1212,2024/11/11,1,1,1,1,1,1,1,1,31
1388,3000,1,71,1,0,0,1,0,1,1,2,1,1,16,1280,2024/11/10,1,1,1,1,1,1,1,1,28
1389,1877,1,57.54,1,0,0,3,0,1,0,1,1,1,16,698,2024/11/11,1,1,1,1,1,1,1,1,28
1390,2600,1,61,1,0,0,3,0,1,1,1,1,1,16,1281,2024/11/1,1,1,1,1,1,1,1,1,28
1391,3000,1,82,1,0,0,1,0,1,0,2,1,1,16,370,2024/11/9,0,1,0,0,0,1,0,1,16
1392,2600,1,88.7,1,0,0,1,0,1,1,2,1,1,16,1209,2024/11/4,1,1,1,0,1,1,1,0,21
1393,3500,1,72,1,0,0,3,0,1,1,2,1,1,15,1280,2024/10/26,1,1,1,1,1,1,1,1,28
1394,4300,1,91.2,1,0,0,1,0,1,1,3,1,2,16,1286,2024/11/9,0,0,0,0,0,1,0,1,10
1395,2500,1,61,1,0,0,1,0,1,1,1,1,1,16,1281,2024/11/9,1,1,1,0,1,1,1,1,25
1396,2800,1,107.79,1,0,0,1,0,1,1,2,1,1,16,758,2024/11/8,1,1,1,1,1,1,1,1,28
1397,8200,1,181,0,0,0,2,0,1,1,4,1,3,16,1286,2024/11/9,0,0,0,0,0,0,0,1,6
1398,3000,1,63.81,1,0,0,2,1,1,1,1,1,1,23,6,2024/11/11,1,1,1,0,1,1,1,0,21
1399,2800,1,47.34,1,0,0,3,0,1,1,1,1,1,0,650,2024/11/11,0,1,0,0,0,0,0,0,5
1400,2130,0,20.1,0,1,0,3,0,1,1,0,0,0,14,240,2024/11/11,1,1,1,0,1,1,1,1,28
1401,5000,1,101.46,1,0,0,2,0,1,0,2,2,1,16,73,2024/11/10,0,1,0,0,0,1,0,1,13
1402,6500,1,151.01,1,0,0,3,0,1,1,3,2,2,16,73,2024/11/10,0,0,1,0,0,0,1,0,4
1403,4300,1,105.26,1,0,0,2,0,1,0,2,2,1,16,73,2024/11/9,1,1,1,1,1,1,1,1,28
1404,1430,0,14.19,0,0,0,2,0,1,1,0,0,0,0,875,2024/11/11,1,1,1,0,1,1,1,1,28
1405,2100,1,56.37,1,0,0,2,0,1,1,1,1,1,16,698,2024/11/9,0,1,0,0,1,1,1,0,14
1406,2500,1,62,1,0,0,3,0,1,1,2,1,2,15,332,2024/11/9,1,1,1,1,1,1,1,0,24
1407,1690,1,66.5,1,0,0,2,0,1,0,1,1,1,15,1208,2024/11/9,1,1,1,0,1,1,1,1,25
1408,3600,1,81.9,1,0,0,1,0,1,1,1,2,1,16,73,2024/11/10,1,0,1,1,1,1,1,1,25
1409,4200,1,105.25,1,0,0,2,0,1,1,2,2,1,16,73,2024/11/10,1,1,1,0,1,1,1,1,25
1410,2800,1,59.47,0,1,0,2,0,1,0,3,1,1,16,561,2024/11/9,1,1,1,1,1,1,1,1,28
1411,4300,1,98,0,0,0,3,0,1,0,2,1,2,16,878,2024/11/10,1,1,1,1,1,1,1,1,28
1412,3300,1,89.6,0,1,0,2,0,1,0,2,1,1,16,1041,2024/11/8,0,1,1,0,0,1,1,1,18
1413,2100,1,90,1,0,0,1,0,1,0,2,2,1,15,785,2024/11/9,0,0,0,0,0,0,0,1,6
1414,4400,1,91,0,1,0,2,0,1,1,2,1,1,26,22,2024/11/11,1,1,1,1,1,1,1,1,28
1415,2900,1,93,0,0,0,3,0,1,1,3,1,1,16,1018,2024/11/7,1,1,1,0,1,1,1,1,25
1416,3000,1,74.65,0,0,0,3,0,1,0,3,1,1,16,807,2024/10/31,1,1,1,0,1,1,1,1,25
1417,2900,1,62.36,0,1,0,2,0,1,1,2,1,1,16,133,2024/11/9,1,1,1,1,1,1,1,1,31
1418,2400,1,56.34,0,0,0,3,0,1,0,1,1,1,16,562,2024/11/10,1,1,1,0,1,1,1,1,25
1419,2700,1,70.58,0,0,0,2,0,1,0,1,1,1,16,875,2024/11/6,1,1,1,0,1,1,1,1,25
1420,3390,0,39.47,1,0,1,3,0,1,1,0,0,0,15,586,2024/11/11,1,1,1,0,1,1,1,1,28
1421,3400,1,90.88,0,1,0,2,0,1,1,2,1,1,16,241,2024/11/3,1,1,1,1,1,1,1,1,28
1422,2400,1,59,0,0,0,3,0,1,0,2,1,1,16,877,2024/11/9,1,1,1,0,1,1,1,1,25
1423,2500,1,76,0,0,0,3,0,1,0,2,1,1,16,815,2024/11/7,1,1,1,1,1,1,1,1,31
1424,3000,1,65,0,0,0,3,0,1,1,1,1,1,16,172,2024/11/10,1,1,1,1,1,1,1,1,28
1425,1460,0,9.8,1,0,0,1,0,1,1,0,0,0,14,586,2024/11/7,1,1,1,0,1,1,1,1,28
1426,2500,1,59.82,0,0,0,3,0,1,0,2,1,1,16,815,2024/10/30,1,1,1,1,1,1,1,1,28
1427,2800,1,91.45,0,0,0,3,0,1,0,2,1,1,15,1016,2024/10/27,0,1,1,0,0,1,1,1,18
1428,2300,1,38,0,1,0,2,0,1,0,1,1,1,15,561,2024/11/10,0,1,1,1,1,1,1,1,24
1429,2800,1,63.23,0,0,0,3,0,1,0,2,1,1,15,877,2024/11/10,1,1,1,1,1,1,1,1,28
1430,2800,1,54.9,0,1,0,0,0,1,1,2,1,1,16,953,2024/11/11,1,1,1,0,1,1,1,1,25
1431,3700,1,67.22,1,1,0,3,0,1,1,1,1,1,16,22,2024/11/7,1,1,1,1,1,1,1,1,28
1432,3200,1,89.17,0,0,0,3,0,1,1,3,1,1,16,815,2024/11/6,1,1,1,1,1,1,1,0,24
1433,3100,1,87.73,0,0,0,2,0,1,0,3,1,1,16,336,2024/11/10,1,1,1,1,1,1,1,1,28
1434,2600,1,70,0,0,0,3,0,1,0,1,1,1,16,336,2024/11/11,1,1,1,0,1,1,1,1,25
1435,3000,1,77.68,1,1,0,3,0,1,0,2,1,1,16,524,2024/11/7,1,1,1,1,1,1,1,1,31
1436,3200,1,83.7,0,1,0,2,0,1,0,3,1,1,16,1041,2024/11/9,1,1,1,0,1,1,1,0,21
1437,3500,1,113.63,0,1,0,3,0,1,0,3,2,1,16,65,2024/11/9,1,1,1,0,1,1,1,1,25
1438,6900,1,100,1,0,0,3,0,1,1,3,2,2,16,1285,2024/11/11,1,1,1,0,1,1,1,1,25
1439,2600,1,69.22,0,1,0,1,0,1,0,2,1,1,16,335,2024/11/11,0,1,1,0,1,1,1,1,21
1440,1790,0,20.27,0,0,1,2,0,1,1,0,0,0,15,586,2024/11/11,1,1,1,0,1,1,1,1,28
1441,2700,1,58,0,1,0,2,0,1,0,1,1,1,16,953,2024/11/9,1,1,1,1,1,1,1,1,28
1442,2600,1,55.42,0,1,0,2,0,1,0,2,1,1,16,561,2024/11/2,0,1,1,0,0,1,1,0,11
1443,2800,1,92,1,0,0,3,0,1,0,3,1,1,16,875,2024/11/9,1,1,1,1,1,1,1,1,28
1444,2800,1,70,0,1,0,3,0,1,0,1,1,1,16,337,2024/10/28,0,1,1,1,1,1,1,1,24
1445,4000,1,79.65,0,1,0,2,0,1,1,2,1,1,16,1041,2024/11/10,1,1,1,1,1,1,1,1,28
1446,2600,1,62,0,1,0,3,0,1,1,2,1,1,16,133,2024/11/10,0,0,1,0,1,1,1,1,18
1447,2800,1,102,0,1,0,3,0,1,1,2,2,2,16,66,2024/11/10,0,1,1,1,1,1,1,1,24
1448,2400,1,60,0,0,0,2,0,1,0,2,1,1,16,172,2024/11/10,1,1,1,1,1,1,1,1,28
1449,2700,1,64.98,0,0,0,3,0,1,1,2,1,1,16,172,2024/11/8,1,1,1,1,1,1,1,1,28
1450,5200,1,104.08,1,0,0,3,0,1,0,3,1,1,17,1120,2024/11/8,1,1,1,1,1,1,1,1,31
1451,3100,1,91,1,0,0,2,0,1,0,2,1,1,3,807,2024/11/7,1,1,0,0,1,1,1,1,22
1452,3000,1,60,0,1,0,3,0,1,0,2,1,1,6,524,2024/10/26,1,1,1,1,1,1,1,0,24
1453,4500,1,88,1,0,0,2,0,1,1,2,1,1,15,1017,2024/11/11,1,1,1,1,1,1,1,1,28
1454,4300,1,114,1,0,0,1,0,1,0,3,1,1,16,171,2024/11/10,0,1,0,0,0,0,0,1,9
1455,2500,1,57.26,0,1,0,3,0,1,0,2,1,1,16,953,2024/10/31,1,1,1,1,1,1,1,1,28
1456,3300,1,60,0,1,0,1,0,1,1,1,1,1,16,953,2024/11/9,1,1,1,1,1,1,1,1,28
1457,3000,1,54.93,0,1,0,3,0,1,0,2,1,1,16,134,2024/11/7,1,1,1,1,1,1,1,1,28
1458,4200,1,74,1,1,0,3,0,1,1,2,1,1,15,596,2024/11/8,1,1,1,1,1,1,1,1,28
1459,2500,1,96,0,0,0,3,0,1,0,2,1,1,16,875,2024/11/7,1,1,1,1,1,1,1,1,28
1460,3900,1,56,1,1,0,3,0,1,1,2,1,2,16,1285,2024/11/8,1,1,1,0,1,1,1,1,25
1461,5600,1,132,1,1,0,3,0,1,1,3,1,2,16,22,2024/10/28,1,1,1,1,1,1,1,1,28
1462,1430,0,10.2,1,0,0,2,0,1,1,0,0,0,14,586,2024/11/11,1,1,1,0,1,1,1,1,28
1463,3900,1,122,0,1,0,1,0,1,0,2,1,2,16,337,2024/11/9,1,1,1,1,1,1,1,1,28
1464,3800,1,106.74,0,1,0,3,0,1,0,3,1,1,16,337,2024/11/9,1,1,1,0,1,1,1,1,25
1465,1590,0,12.1,0,0,0,2,0,1,1,0,0,0,15,586,2024/11/11,1,1,1,0,1,1,1,1,28
1466,3000,1,83.23,0,0,0,3,0,1,1,2,1,1,16,336,2024/10/30,1,1,1,1,1,1,1,1,28
1467,6230,1,95,1,1,0,1,0,1,1,2,1,1,15,22,2024/11/11,1,1,1,1,1,1,1,1,31
1468,1290,0,9.5,0,0,1,3,0,1,1,0,0,0,14,875,2024/11/11,1,1,1,0,1,1,1,1,28
1469,3100,1,55,0,1,0,2,0,1,1,2,1,1,15,561,2024/11/9,1,1,1,1,1,1,1,1,28
1470,1760,0,24.7,0,0,1,3,0,1,1,0,0,0,15,875,2024/11/11,1,1,1,0,1,1,1,1,28
1471,3200,1,122,0,0,0,3,0,1,0,3,2,1,16,875,2024/11/9,1,1,1,0,1,1,1,1,25
