,Rent,Rental_Type,Area,Elevator,Subway,Balcony,Floor_Type,Electricity,Heating,Renovation,Bedroom_num,Living_Room_num,Bathroom_num,Toward,Location,Maintenance_Date,Facility_Washing_Machine,Facility_Air_Conditioner,Facility_Wardrobe,Facility_TV,Facility_Refrigerator,Facility_Water_Heater,Facility_Bed,Facility_Natural_Gas,Facility_num
2047,1800,1,39.41,1,0,0,2,1,0,1,1,0,1,40,1532,2024/12/1,1,1,1,1,1,1,1,0,21
2048,3400,1,109,1,0,0,1,0,1,1,3,2,1,29,1534,2024/11/28,1,1,1,0,1,1,1,1,22
2049,3200,1,110.31,1,0,0,2,0,1,1,3,2,2,29,1534,2024/12/1,1,1,1,0,1,1,0,1,23
2050,3900,1,128,1,0,0,3,0,1,1,3,2,2,29,1534,2024/12/4,1,1,1,1,1,1,1,1,28
2051,3200,1,108,1,0,0,1,0,1,1,3,2,1,29,1535,2024/12/4,1,1,1,1,1,1,1,1,31
2052,8500,1,170,1,0,1,2,0,1,1,4,2,3,29,1530,2024/12/3,1,1,1,1,1,1,1,1,31
2053,1500,1,51,0,0,0,1,0,0,0,1,1,1,25,1537,2024/12/1,1,1,1,1,1,1,1,1,28
2054,1500,1,56,0,0,0,3,0,0,1,1,1,1,27,1537,2024/11/28,1,1,1,1,1,1,1,1,28
2055,2250,1,99.52,1,1,0,3,0,0,1,2,2,1,45,1541,2024/12/2,1,1,1,1,1,1,1,1,31
2056,1950,1,65,0,1,0,1,0,1,1,2,1,1,29,1559,2024/12/4,1,1,1,1,1,1,1,1,28
2057,1480,1,89,0,1,0,3,0,0,0,2,2,2,29,1559,2024/11/29,1,1,1,1,1,1,1,1,25
2058,9500,1,158,1,1,0,1,0,1,0,2,1,1,0,1560,2024/11/30,0,1,0,0,0,0,0,0,5
2059,3500,1,110,1,1,0,2,0,1,0,2,2,1,29,1560,2024/12/2,0,1,0,0,0,1,0,1,10
2060,1900,1,118,0,0,0,2,0,1,1,3,1,2,29,1565,2024/11/25,1,1,1,0,1,1,1,1,25
2061,3800,1,122,1,1,0,1,0,0,1,3,2,2,27,1568,2024/11/28,0,1,1,0,0,1,0,0,12
2062,3800,1,107,1,1,0,1,0,1,1,3,2,2,29,1568,2024/11/27,1,1,1,1,1,1,1,1,28
2063,4500,1,144,1,1,0,1,0,1,1,4,2,2,29,1568,2024/11/30,1,1,1,1,1,1,1,1,28
2064,3800,1,116,1,0,0,1,0,1,0,4,2,2,29,1566,2024/12/2,1,1,1,0,1,1,1,1,25
2065,3400,1,44,1,1,0,3,1,1,1,2,1,1,0,1567,2024/11/27,1,1,1,1,1,1,1,1,31
2066,2800,1,45,1,1,0,2,1,1,1,2,1,1,0,1567,2024/11/28,1,1,1,1,1,1,1,0,24
2067,2400,1,79,1,1,0,3,0,1,1,2,1,1,27,1567,2024/12/2,1,1,1,1,1,1,1,1,28
2068,2500,1,74,1,1,0,2,0,1,1,2,1,1,27,1567,2024/12/2,1,1,1,0,1,1,1,1,25
2069,2600,1,78,1,1,0,1,0,1,1,2,2,1,45,1567,2024/12/1,1,1,1,1,1,1,1,1,28
2070,2700,1,92,1,1,0,3,0,1,0,3,2,1,27,1567,2024/12/2,1,1,1,1,1,1,1,1,28
2071,2600,1,97,1,1,0,2,0,1,1,2,2,1,29,1563,2024/11/29,1,1,1,0,1,1,1,1,25
2072,2400,1,136.5,0,1,0,3,0,0,1,3,2,2,29,1538,2024/12/2,1,1,1,1,1,1,1,1,28
2073,1700,1,100,1,0,0,1,0,1,1,3,2,2,27,1555,2024/12/4,0,0,0,0,0,1,0,1,10
2074,1975,1,103,1,0,0,3,0,1,1,3,2,1,27,1555,2024/12/3,1,1,0,0,1,1,0,1,20
2075,2600,1,115,1,0,0,2,0,1,1,3,2,2,29,1555,2024/12/1,1,1,1,0,1,1,1,1,28
2076,2100,1,115.19,1,0,0,2,0,1,1,3,2,2,29,1555,2024/12/4,1,1,1,1,1,1,1,1,25
2077,2550,1,120,1,0,0,3,0,1,1,3,2,2,29,1555,2024/11/27,0,0,0,0,0,0,1,1,8
2078,2300,1,120,1,0,0,3,0,1,1,3,2,1,29,1555,2024/12/4,0,1,0,0,0,0,0,1,6
2079,1900,1,120,1,0,0,3,0,1,1,3,2,2,29,1555,2024/11/30,0,0,0,0,0,0,0,1,3
2080,1899,1,43.6,1,1,1,1,1,1,1,1,1,1,27,1556,2024/11/18,1,1,1,1,1,1,1,1,31
2081,2420,1,90,1,1,0,2,1,1,1,2,1,1,0,1556,2024/11/27,1,1,1,1,1,1,1,1,31
2082,2650,1,45,1,1,0,2,1,1,1,2,1,1,29,1556,2024/11/26,1,1,1,1,1,1,1,1,31
2083,4200,1,93.85,1,1,1,3,0,1,1,2,2,1,3,1556,2024/11/29,1,1,1,1,1,1,1,1,31
2084,3050,1,109,1,1,0,3,0,1,1,3,2,1,27,1556,2024/12/2,1,1,1,1,1,1,1,1,28
2085,3200,1,103,1,1,0,2,0,1,1,3,2,1,27,1556,2024/12/2,1,1,1,1,1,1,1,1,28
2086,3600,1,129,1,1,0,3,0,1,1,3,2,2,29,1556,2024/11/25,1,1,1,1,1,1,1,1,31
2087,8500,1,280,1,1,0,2,1,1,1,6,1,2,27,1556,2024/11/30,0,1,0,0,0,0,0,0,2
2088,950,1,120,0,0,0,2,0,1,0,3,1,1,27,1569,2024/11/23,0,0,0,0,0,1,1,1,12
2089,1600,1,52,0,0,0,3,0,0,0,2,1,1,29,1570,2024/11/28,1,1,1,0,1,1,1,1,22
2090,1300,1,68.75,0,1,0,2,0,0,0,2,2,1,43,1570,2024/11/28,0,0,0,0,0,0,1,0,1
2091,6000,1,209,1,1,0,3,0,1,1,4,2,2,14,1540,2024/11/30,0,1,0,0,0,1,0,1,13
2092,1900,1,50,1,0,0,3,0,1,1,1,1,1,27,1561,2024/12/4,0,1,1,0,1,1,1,1,24
2093,1980,1,111.6,1,0,0,3,0,1,0,3,2,2,14,1561,2024/12/4,0,0,0,0,0,0,0,1,9
2094,2400,1,110,1,0,0,1,0,1,1,3,2,1,30,1561,2024/11/29,1,1,1,1,1,1,1,1,28
2095,1350,1,38.51,1,0,1,3,0,1,1,1,0,1,27,1529,2024/12/4,1,1,1,0,1,1,1,0,21
2096,1450,1,67,1,1,0,1,0,0,1,1,1,1,27,1542,2024/11/30,1,1,1,1,1,1,1,1,28
2097,2500,1,101,1,1,0,1,0,0,1,2,2,1,25,1542,2024/11/29,1,1,1,0,1,1,1,0,18
2098,9000,1,216,1,1,0,3,1,1,0,3,1,1,29,1543,2024/11/28,0,1,0,0,1,0,0,0,11
2099,4000,1,105,1,1,0,3,1,1,1,3,2,1,27,1543,2024/12/2,0,1,0,0,0,0,0,0,5
2100,2150,1,105,0,1,0,3,0,0,0,3,1,1,29,1545,2024/11/28,1,1,1,1,1,0,1,1,21
2101,1870,1,90.18,1,0,0,1,0,0,0,2,1,1,27,1544,2024/11/26,1,1,1,0,0,1,1,1,22
2102,1500,1,96,0,0,0,3,0,0,1,2,2,2,27,1544,2024/12/2,1,1,1,1,0,1,1,1,28
2103,2300,1,91,1,1,0,2,0,1,1,2,2,1,27,1558,2024/12/1,1,1,1,1,1,1,1,1,31
2104,2600,1,95.5,1,1,0,1,0,1,1,3,2,1,29,1558,2024/11/26,1,1,1,0,0,1,1,1,22
2105,2600,1,104.82,1,1,0,2,1,0,1,2,2,2,43,1557,2024/12/2,1,1,1,0,1,1,1,1,25
2106,8970,1,172.29,1,0,0,1,1,0,1,1,1,1,7,1554,2024/12/4,0,1,0,0,0,0,0,0,5
2107,12500,1,170,1,0,0,2,1,0,1,1,1,1,27,1554,2024/12/2,0,0,0,0,0,0,1,0,1
2108,1550,1,41,1,1,0,2,0,1,0,1,0,1,39,1525,2024/11/28,1,1,1,1,1,0,1,1,24
2109,1900,1,80.03,1,0,0,2,0,1,1,2,2,1,27,1524,2024/11/27,1,1,1,1,1,1,1,1,28
2110,1800,1,92.7,1,0,0,3,0,0,1,2,2,1,29,1524,2024/11/29,1,1,1,1,1,1,1,1,31
2111,2760,1,118.37,1,0,0,2,1,1,1,2,1,1,25,1550,2024/11/30,0,1,0,0,0,0,0,0,5
2112,3700,1,118.37,1,0,0,1,1,1,1,2,1,1,29,1550,2024/11/28,0,1,0,0,0,0,0,0,5
2113,3700,1,128,1,0,0,1,1,1,1,2,2,1,29,1550,2024/11/27,0,0,0,0,0,0,0,0,2
2114,4600,1,190,1,0,0,3,1,1,0,3,1,2,43,1550,2024/12/3,0,1,0,0,0,0,0,0,5
2115,5500,1,216,1,0,0,1,0,1,1,5,2,2,29,1546,2024/12/4,0,1,0,0,0,0,0,1,9
2116,2300,1,51.96,1,0,0,1,0,1,0,1,1,1,25,1547,2024/12/4,1,1,1,1,1,1,1,1,28
2117,1850,1,46,1,0,0,2,0,1,1,1,1,1,25,1547,2024/12/2,1,1,1,0,1,1,1,1,25
2118,2600,1,90,1,0,0,2,0,1,0,2,1,1,45,1547,2024/12/4,1,1,1,1,1,1,1,1,31
2119,2600,1,75,1,0,0,3,0,1,1,2,2,1,27,1547,2024/12/1,1,1,1,1,1,1,1,1,31
2120,3500,1,126.61,1,0,0,3,0,1,0,3,2,2,29,1547,2024/11/27,1,1,1,0,1,1,1,1,25
2121,2800,1,91.65,1,0,0,2,0,1,1,2,2,1,27,1549,2024/12/4,1,1,1,0,1,1,1,1,25
2122,3200,1,98.33,1,0,0,2,0,1,1,2,2,1,27,1549,2024/12/3,1,1,1,1,1,1,1,1,28
2123,3100,1,98.5,1,0,0,2,0,1,1,2,2,1,29,1549,2024/12/4,1,1,1,0,1,1,1,1,28
2124,3786,1,102,1,0,0,1,0,1,1,3,2,1,29,1549,2024/12/3,1,1,1,1,1,1,1,1,31
2125,2300,1,83.19,1,0,0,3,0,0,0,2,2,1,27,1548,2024/12/1,1,1,1,1,1,1,1,1,31
2126,2700,1,83,1,1,0,1,0,0,1,2,2,1,30,1548,2024/12/1,1,1,1,0,1,1,1,1,28
2127,2500,1,69.65,1,0,0,3,0,0,1,2,2,1,45,1548,2024/12/2,1,1,1,1,1,1,1,0,27
2128,2200,1,102,1,0,0,2,0,1,1,2,2,1,29,1523,2024/12/1,1,1,1,1,1,1,1,1,28
2129,2350,1,98.5,1,0,0,3,0,1,1,3,1,1,27,1523,2024/11/27,1,1,1,1,1,1,1,1,28
2130,2700,1,98,1,0,0,2,0,1,1,3,2,1,29,1523,2024/12/1,1,1,1,1,1,1,1,1,28
2131,1700,1,48,1,0,0,1,0,1,0,1,0,1,25,1522,2024/12/4,0,1,1,0,1,0,1,1,17
2132,1900,1,49,1,0,0,2,0,1,1,1,0,1,25,1522,2024/12/2,1,1,0,1,1,1,0,1,23
2133,2600,1,102,1,0,0,3,0,1,1,3,2,1,14,1522,2024/12/4,1,1,1,1,1,1,1,1,28
2134,2800,1,107,1,0,0,1,0,1,1,3,2,1,27,1522,2024/11/29,0,1,0,0,0,1,0,1,13
2135,2592,1,113,1,0,0,1,0,1,1,2,2,1,13,1526,2024/12/3,1,1,1,0,1,1,1,1,25
2136,1600,1,41,1,0,0,3,1,1,1,1,0,1,17,1527,2024/11/29,1,1,1,0,1,1,1,1,25
2137,2200,1,68.54,1,0,0,3,1,1,1,2,1,1,25,1527,2024/12/1,1,1,1,1,1,1,1,1,28
2138,2100,1,83,1,1,0,3,0,1,0,2,1,1,0,1528,2024/12/4,1,1,1,1,1,1,1,1,28
2139,2400,1,86,1,0,0,2,0,1,1,2,2,1,27,1536,2024/11/27,0,0,1,0,0,0,1,1,14
2140,2282,1,95,1,0,0,3,0,1,1,3,2,1,27,1536,2024/12/4,1,1,1,1,1,1,1,1,28
2141,1600,1,108,0,0,0,1,0,0,0,2,2,1,29,1564,2024/12/4,1,1,1,0,1,1,1,1,25
2142,2000,1,162.54,1,0,0,1,0,0,0,3,2,2,8,1564,2024/12/2,0,1,0,0,0,1,0,1,13
2143,2500,1,147,1,0,0,2,0,0,1,3,2,2,29,1564,2024/12/2,1,1,1,1,1,1,1,1,28
2144,1750,1,67,1,0,0,1,0,0,1,1,1,1,27,1553,2024/12/3,1,1,1,0,0,1,0,1,17
2145,1700,1,54,1,0,0,3,0,0,0,1,1,1,39,1553,2024/12/2,0,0,1,0,0,1,1,1,15
2146,1700,1,54,1,0,0,3,0,0,1,1,1,1,39,1553,2024/12/3,0,0,1,0,0,1,1,1,15
2147,5000,1,267,1,0,0,3,0,1,1,3,2,2,27,1552,2024/11/26,1,1,1,1,1,1,1,1,28
2148,3200,1,126,1,0,0,2,0,1,1,3,2,2,29,1552,2024/11/28,1,1,1,1,1,1,1,1,28
2149,2850,1,112,1,1,0,3,0,1,1,2,2,1,27,1551,2024/12/1,1,1,1,1,1,1,1,1,31
2150,2400,1,106,1,0,0,1,0,1,1,2,2,1,27,1551,2024/12/1,1,1,1,1,1,1,1,1,28
2151,2200,1,88,1,0,0,1,0,1,1,2,2,1,27,1551,2024/12/3,0,0,1,0,0,1,1,1,15
2152,1600,1,70,1,1,0,1,0,1,0,2,1,1,11,1596,2024/12/4,1,1,1,0,1,1,1,1,25
2153,2200,1,106.53,1,0,0,3,0,1,1,2,2,1,27,1597,2024/12/2,1,1,1,1,1,1,1,1,28
2154,2600,1,163.19,1,0,0,1,0,1,1,3,2,2,45,1597,2024/12/1,0,0,0,0,0,1,0,1,10
2155,1650,1,79,1,1,0,2,0,0,0,2,2,1,27,1602,2024/11/27,1,1,1,1,1,1,1,1,28
2156,2400,1,85,1,1,0,1,0,0,0,2,1,1,0,1598,2024/11/30,1,1,0,0,1,1,0,1,17
2157,2100,1,78,1,1,0,3,0,1,1,2,1,1,29,1600,2024/12/1,1,1,1,0,1,1,1,1,25
2158,2500,1,125,1,1,0,1,0,1,1,3,2,2,27,1600,2024/12/1,1,1,1,1,1,1,1,1,28
2159,2300,1,110.49,1,1,0,2,0,1,1,3,2,1,29,1600,2024/12/2,1,1,1,0,1,1,1,1,25
2160,2200,1,90,0,1,0,1,0,1,1,3,2,1,29,1600,2024/12/5,1,1,1,0,1,1,1,1,25
2161,2200,1,89,0,1,0,2,0,1,1,3,2,1,29,1600,2024/12/5,0,1,1,0,0,1,1,1,18
2162,2520,1,127,1,0,0,3,0,1,1,3,2,2,29,1599,2024/12/3,1,1,1,1,1,1,1,1,28
2163,1500,1,120,1,1,0,3,0,0,1,2,1,1,29,1601,2024/12/2,1,1,1,1,1,1,1,1,25
2164,1530,1,100,0,1,0,2,1,0,1,2,2,1,29,1601,2024/12/3,1,1,1,0,1,1,1,1,25
2165,1550,1,120,0,1,0,3,1,0,0,3,2,2,31,1601,2024/11/28,1,1,1,1,1,1,1,1,28
2166,7000,1,198,1,1,0,1,0,1,1,6,2,3,29,1590,2024/12/1,0,1,0,0,0,1,0,1,16
2167,3400,1,170,1,0,0,3,0,0,0,3,2,2,27,1591,2024/12/1,1,1,1,0,0,1,1,1,19
2168,4500,1,200,1,0,0,3,0,0,1,4,2,2,27,1592,2024/12/4,0,0,0,0,0,1,0,1,10
2169,2400,1,70.48,1,1,0,1,1,1,0,1,0,0,19,1593,2024/12/3,0,1,0,0,0,0,0,0,5
2170,2499,1,65.61,1,1,0,1,1,1,1,2,1,1,45,1593,2024/12/1,1,1,1,0,1,1,1,1,25
2171,2300,1,93.83,1,1,0,2,0,1,1,2,2,1,27,1594,2024/12/1,1,1,1,0,1,1,1,1,25
2172,3400,1,132,1,1,0,2,0,1,0,3,1,2,29,1594,2024/11/29,1,1,1,1,1,1,1,1,28
2173,3800,1,151,1,1,0,1,0,1,1,3,2,2,29,1595,2024/12/1,1,1,1,0,1,1,1,1,28
2174,3600,1,146,1,0,0,3,0,1,1,3,2,2,29,1595,2024/12/3,0,0,1,0,0,0,1,1,11
2175,4500,1,168.7,1,0,0,1,0,1,0,4,2,2,29,1595,2024/12/1,1,1,1,0,1,1,1,1,25
2176,1300,1,38.74,1,0,1,2,0,1,1,1,0,1,27,235,2024/12/4,1,1,1,0,1,1,1,0,21
2177,1170,1,86,1,0,0,3,0,1,1,2,1,1,27,1024,2024/11/30,1,1,1,0,1,1,1,1,25
2178,1260,1,94,1,0,0,2,0,1,1,2,1,1,27,1021,2024/11/29,0,1,1,0,0,1,1,1,18
2179,1600,1,132,1,0,0,2,0,1,1,2,2,2,29,1021,2024/11/23,1,1,1,0,1,1,1,1,25
2180,1400,1,138,1,0,0,2,0,1,1,3,2,2,29,1021,2024/12/4,1,1,1,1,1,1,1,1,28
2181,1100,1,50,0,0,0,2,1,1,1,1,1,1,0,1022,2024/12/1,1,1,0,1,1,1,1,0,18
2182,900,1,47,0,0,0,2,1,1,1,1,1,1,27,1022,2024/11/24,0,1,1,0,1,1,1,0,14
2183,1200,1,46,0,0,0,2,1,1,1,1,1,1,39,1022,2024/12/2,0,1,0,0,0,0,0,0,5
2184,800,1,31.45,1,0,0,1,0,1,0,1,1,1,0,1023,2024/12/3,0,1,1,0,1,1,1,1,21
2185,800,1,24.29,1,0,0,1,0,1,1,1,1,1,39,1023,2024/11/27,1,1,1,1,1,1,1,1,28
2186,800,1,25,1,0,0,2,0,1,1,1,1,1,27,1023,2024/12/3,1,1,1,0,1,0,1,0,14
2187,900,1,45.99,1,0,0,2,0,1,1,2,1,2,14,1023,2024/11/28,1,1,1,0,1,1,1,1,25
2188,900,1,39,1,0,0,3,0,1,1,2,1,1,27,1023,2024/11/21,1,1,1,1,1,1,1,0,27
2189,900,1,44,1,0,0,2,0,1,1,2,1,2,29,1023,2024/12/5,1,1,1,1,1,1,1,1,28
2190,900,1,45.21,1,0,0,2,0,1,0,2,1,2,29,1023,2024/12/2,1,1,1,1,1,1,1,1,31
2191,1000,1,47,1,0,0,3,0,1,1,2,1,2,27,1023,2024/12/2,0,1,1,0,0,1,1,1,18
2192,900,1,47.38,1,0,0,3,0,1,0,2,1,2,29,1023,2024/12/2,1,1,1,1,1,1,1,1,28
2193,900,1,92,1,0,0,3,0,1,1,2,1,1,29,1023,2024/12/5,1,1,1,1,0,0,1,1,24
2194,1100,1,100,1,0,0,2,0,1,1,2,2,2,39,1023,2024/12/1,1,1,1,1,1,1,1,0,21
2195,1400,1,72.8,1,0,0,2,0,1,1,3,2,2,27,1023,2024/11/29,1,1,0,1,1,1,1,0,18
2196,1800,1,58,1,0,0,3,0,0,1,3,1,2,29,1020,2024/12/2,1,1,1,0,1,1,1,1,25
2197,1050,1,56.07,1,0,0,1,0,1,0,3,2,2,27,1020,2024/11/27,1,1,1,0,1,1,1,1,25
2198,1600,1,136.45,1,0,0,2,0,0,0,3,2,2,27,1025,2024/12/4,1,1,1,0,1,1,1,1,28
2199,1800,1,84.64,0,0,0,3,0,1,0,2,1,1,29,1271,2024/12/4,1,1,1,0,1,1,1,1,25
2200,2000,1,86,0,0,0,2,0,1,1,2,2,1,29,1271,2024/12/2,1,1,1,1,1,1,1,1,28
2201,1500,1,50,0,1,0,2,0,1,1,2,1,1,0,1361,2024/12/3,1,1,1,0,1,1,1,0,18
2202,2800,1,125,1,1,0,3,0,1,1,3,2,2,29,1361,2024/12/3,1,1,1,1,1,1,1,1,28
2203,1600,1,39.79,1,0,1,1,0,1,1,1,0,1,27,886,2024/12/5,1,1,1,0,1,1,1,0,21
2204,2900,1,60,1,0,0,2,0,1,1,2,2,2,25,886,2024/12/3,1,1,1,1,1,1,1,1,28
2205,2600,1,95,1,0,0,1,0,0,1,2,2,1,29,886,2024/12/4,1,1,1,1,1,1,1,1,28
2206,6600,1,235,1,0,0,2,0,0,1,5,2,2,8,886,2024/12/3,1,1,1,1,1,1,1,1,28
2207,1710,1,90,1,0,0,3,0,1,0,2,1,1,0,887,2024/12/4,1,1,1,0,1,1,1,1,25
2208,1800,1,83.74,1,0,0,2,0,1,0,2,2,1,39,887,2024/12/4,1,1,1,1,1,1,1,1,31
2209,1600,1,70,0,0,0,1,0,0,0,2,1,1,27,884,2024/11/30,1,1,1,1,1,1,1,1,28
2210,3300,1,136.6,1,1,0,3,0,1,1,3,2,2,27,885,2024/11/28,0,1,0,0,0,1,0,1,13
2211,3200,1,136,1,1,0,1,0,1,1,3,2,2,29,885,2024/11/28,1,1,1,0,1,1,1,1,28
2212,2350,1,80,1,1,0,1,0,0,1,2,1,1,39,880,2024/12/3,1,1,1,0,1,1,1,1,25
2213,2200,1,101,1,1,0,2,0,0,0,3,1,1,39,880,2024/12/1,0,1,0,0,0,1,0,1,13
2214,1150,1,70,1,0,0,3,0,1,1,2,1,1,29,881,2024/11/26,1,0,1,0,0,1,1,1,19
2215,2150,1,134.02,1,0,0,3,0,1,1,3,2,2,29,883,2024/12/4,1,1,1,0,1,1,0,1,23
2216,2100,1,48,1,1,0,2,0,1,1,1,1,1,25,882,2024/12/1,1,1,1,0,1,1,1,1,25
2217,1260,1,75,1,0,0,1,0,1,0,2,1,1,0,894,2024/12/5,0,0,1,0,0,0,1,1,11
2218,1766,1,83.95,1,0,0,3,0,1,1,2,1,1,27,1483,2024/12/1,1,1,1,1,1,0,1,1,24
2219,1900,1,48.29,1,1,0,1,0,1,1,1,1,1,25,213,2024/12/1,1,1,1,1,1,1,1,1,31
2220,2000,1,50,1,1,0,3,0,1,1,1,1,1,25,213,2024/11/28,1,1,1,0,1,1,1,1,25
2221,1900,1,49,1,1,0,2,0,1,0,1,1,1,13,213,2024/12/1,1,1,1,0,1,1,1,1,25
2222,3000,1,118,1,1,0,2,0,1,1,2,2,1,29,213,2024/12/1,1,1,1,1,1,1,1,1,28
2223,2900,1,123,1,1,0,2,0,1,1,3,1,1,14,213,2024/11/21,1,1,1,1,1,1,1,1,28
2224,3500,1,118,1,1,0,3,0,1,1,3,2,2,0,213,2024/11/30,0,0,0,0,0,0,0,1,6
2225,2790,1,125,1,1,0,1,0,1,1,3,2,2,45,213,2024/11/25,1,1,1,0,1,1,1,1,25
2226,3400,1,49,1,0,0,1,1,1,1,1,0,1,26,215,2024/11/30,0,0,0,0,0,0,0,0,2
2227,3240,1,40,1,0,0,3,1,1,1,1,0,1,39,215,2024/12/1,1,1,1,1,1,1,1,1,28
2228,3500,1,49.99,1,0,0,3,1,1,1,1,0,1,39,215,2024/11/27,1,1,1,1,1,0,1,0,20
2229,3300,1,39,1,0,0,1,1,1,1,1,1,1,25,215,2024/11/30,1,1,1,1,1,1,1,1,31
2230,3500,1,39,1,0,0,3,1,1,1,1,1,1,0,215,2024/11/24,1,1,1,1,1,1,1,1,31
2231,4000,1,39.84,1,0,0,3,1,1,1,1,1,1,10,215,2024/11/26,0,1,1,0,0,0,1,0,10
2232,3200,1,39,1,0,0,2,1,1,1,1,1,1,39,215,2024/11/29,1,1,1,1,1,0,1,1,24
2233,6900,1,73,1,0,0,2,1,1,1,2,1,1,43,215,2024/12/2,1,1,1,1,1,0,1,0,23
2234,1650,1,65,1,0,0,3,0,0,1,2,1,1,25,214,2024/12/1,1,1,1,1,1,1,1,1,31
2235,2100,1,89.84,1,0,0,2,0,0,1,2,2,1,27,214,2024/11/25,1,1,1,1,1,1,1,1,31
2236,1500,1,98.75,0,0,0,3,0,0,0,2,2,1,29,656,2024/12/3,0,0,0,0,0,0,0,1,6
2237,1600,1,78,1,0,0,1,0,0,1,2,1,1,27,1322,2024/12/4,1,1,1,0,1,1,1,1,22
2238,2200,1,124,1,0,0,1,0,1,1,3,2,2,27,1322,2024/11/27,0,1,0,0,0,1,1,0,8
2239,2400,1,100,1,0,0,2,0,1,1,2,2,1,45,1323,2024/11/26,1,1,1,1,1,1,1,1,28
2240,1800,1,154.9,0,0,0,3,0,1,1,3,2,2,29,1323,2024/12/2,0,1,0,0,0,1,1,1,18
2241,2500,1,154,1,0,0,2,0,1,0,3,2,1,29,1323,2024/12/1,0,0,0,0,0,0,0,0,2
2242,1500,1,156,1,0,0,1,0,1,0,3,2,2,29,1323,2024/12/4,0,0,1,0,1,1,1,1,18
2243,1350,1,38.51,1,1,1,2,0,1,1,1,0,1,27,415,2024/12/4,1,1,1,0,1,1,1,0,21
2244,2250,1,95.32,1,1,0,2,0,1,1,2,2,1,27,415,2024/11/28,1,1,1,0,1,1,1,1,25
2245,2100,1,95.32,1,1,0,2,0,1,1,2,2,1,27,415,2024/11/29,0,1,0,0,0,1,0,1,13
2246,2800,1,128,1,1,0,1,0,1,1,3,2,2,27,415,2024/12/1,0,1,1,1,1,1,0,1,25
2247,2700,1,132,1,1,0,2,0,1,1,3,2,2,29,415,2024/12/1,0,1,1,1,1,1,1,1,24
2248,1500,1,70,0,1,0,2,0,0,0,2,1,1,29,707,2024/12/4,0,1,1,0,0,1,1,0,14
2249,6666,1,80,0,1,0,1,1,1,1,1,1,1,27,706,2024/11/30,0,1,0,0,1,0,0,1,12
2250,3000,1,87,1,1,0,3,0,1,1,2,2,1,27,706,2024/11/30,1,1,1,1,1,1,1,1,28
2251,3500,1,106,1,1,1,2,0,1,1,3,2,2,27,706,2024/11/27,1,1,1,1,1,1,1,1,31
2252,3900,1,143,1,1,0,2,0,1,1,4,2,2,29,706,2024/11/30,1,1,1,1,1,1,1,1,28
2253,3270,1,154,1,1,0,1,0,1,1,4,2,2,29,706,2024/12/1,1,1,1,0,1,1,1,1,25
2254,2200,1,88,1,1,0,3,0,1,0,2,1,1,0,704,2024/11/30,1,1,1,0,1,1,1,1,25
2255,7200,1,174,0,0,0,2,1,0,1,1,0,1,27,708,2024/11/28,0,1,0,0,0,0,0,0,2
2256,2700,1,100,1,1,0,3,0,1,1,2,2,1,14,708,2024/12/2,1,1,1,1,1,1,1,1,31
2257,1800,1,46,1,1,0,3,1,0,1,1,0,1,39,703,2024/11/30,1,1,1,1,1,1,1,0,27
2258,1300,1,50,1,1,0,3,1,0,1,1,1,1,25,703,2024/12/1,0,1,0,0,0,1,0,0,6
2259,4000,1,135,1,0,0,2,0,1,1,3,2,2,27,327,2024/12/1,0,1,0,0,0,0,0,1,9
2260,5100,1,200,1,1,0,1,0,0,1,3,2,2,0,326,2024/12/3,0,1,0,0,0,1,0,1,13
2261,5400,1,245,1,1,0,3,0,0,0,4,2,2,29,326,2024/12/2,0,0,1,0,0,1,0,0,6
2262,1960,1,87.84,0,0,0,1,0,1,0,2,1,1,29,333,2024/12/2,1,1,1,1,1,1,1,1,31
2263,1400,1,65,1,0,0,3,0,1,1,2,1,1,14,331,2024/12/5,0,1,1,0,1,1,1,1,21
2264,1700,1,43,1,1,0,3,0,1,1,1,1,1,25,332,2024/11/30,1,1,1,0,1,1,1,1,28
2265,1900,1,45,1,1,0,2,0,1,1,1,1,1,0,332,2024/12/2,1,1,1,1,1,1,1,1,28
2266,2550,1,94,1,1,0,1,0,1,1,2,1,1,27,332,2024/11/30,0,1,1,1,0,1,1,1,21
2267,3100,1,160,1,1,0,3,0,1,1,3,2,2,7,332,2024/11/29,1,1,0,0,1,1,1,1,22
2268,3400,1,116,1,1,0,2,0,1,1,3,3,1,29,332,2024/12/1,1,1,1,1,1,1,1,1,28
2269,2000,1,47.7,1,0,0,1,1,1,0,1,0,1,0,328,2024/12/4,1,1,1,0,1,1,1,0,18
2270,11000,1,235,1,0,0,2,1,1,1,1,1,0,29,328,2024/11/26,0,1,0,0,0,0,0,0,2
2271,1450,1,50,1,0,0,2,0,0,0,1,0,1,29,330,2024/12/4,1,1,1,0,1,1,1,1,25
2272,2500,1,120,1,0,0,1,0,1,1,3,2,1,27,330,2024/12/2,1,1,1,1,1,1,1,1,28
2273,500,1,18.48,1,0,0,3,0,1,0,1,0,1,0,329,2024/12/1,0,1,1,0,0,1,1,0,14
2274,850,1,19.21,1,0,0,3,0,1,0,1,0,1,27,329,2024/12/4,0,1,1,0,1,0,1,0,13
2275,850,1,18,1,0,0,3,0,1,0,1,0,1,27,329,2024/12/3,1,1,1,0,0,1,1,0,18
